Concept,Label,@en,@de,@it,@fr,@hu,@ca,@ru,@es,@el-latn,Lat,Long
<http://vocab.getty.edu/tgn/1046085>,Pont-Saint-Martin,,,,,,,,,,45.6,7.8
<http://vocab.getty.edu/tgn/1043725>,Calatafimi,,,,,,,,,,37.916667,12.866667
<http://vocab.getty.edu/tgn/1031550>,Salo,,,,,,,,,,60.3833,23.1667
<http://vocab.getty.edu/tgn/1043749>,Caluso,,,,,,,,,,45.3,7.883333
<http://vocab.getty.edu/tgn/1041929>,Gibraltar,,,,,,,,,,36.15,-5.35
<http://vocab.getty.edu/tgn/1038187>,Altenvoërde,,,,,,,,,,51.3,7.3833
<http://vocab.getty.edu/tgn/1042755>,Donegal,"""onega""@en",,,,,,,,,54.65,-8.116667
<http://vocab.getty.edu/tgn/1032215>,Bonneuil-sur-Marne,,,,,,,,,,48.769502,2.479295
<http://vocab.getty.edu/tgn/1031900>,Audierne,,,,,,,,,,48.023475,-4.542078
<http://vocab.getty.edu/tgn/1043827>,Cannero Riviera,,,,,,,,,,46.016667,8.683333
<http://vocab.getty.edu/tgn/1042201>,Sámos,,,,,,,,,"""ámo""@el-latn",37.757222,26.976944
<http://vocab.getty.edu/tgn/1036393>,Bad Langensalza,,,,,,,,,,51.1,10.65
<http://vocab.getty.edu/tgn/1045262>,Marina di Massa,,,,,,,,,,44,10.1
<http://vocab.getty.edu/tgn/1031395>,Kotka,,,,,,,,,,60.4333,26.9167
<http://vocab.getty.edu/tgn/1038561>,Blieskastel,,,,,,,,,,49.233333,7.25
<http://vocab.getty.edu/tgn/1042055>,Kallithéa,,,,,,,,,"""allithé""@el-latn",37.95,23.7
<http://vocab.getty.edu/tgn/1043264>,Arco,,,,,,,,,,45.916667,10.883333
<http://vocab.getty.edu/tgn/1046154>,Portofino,,,,,,,,,,44.3,9.2
<http://vocab.getty.edu/tgn/1039918>,Konz,,,,,,,,,,49.7,6.583333
<http://vocab.getty.edu/tgn/1032186>,Bobigny,,,,,,,,,,48.909825,2.45012
<http://vocab.getty.edu/tgn/1044499>,Domegge di Cadore,,,,,,,,,,46.460278,12.417222
<http://vocab.getty.edu/tgn/1039309>,Grünstadt,,,,,,,,,,49.569167,8.168056
<http://vocab.getty.edu/tgn/1045827>,Paesana,,,,,,,,,,44.683333,7.266667
<http://vocab.getty.edu/tgn/1044679>,Forte dei Marmi,,,,,,,,,,43.95,10.166667
<http://vocab.getty.edu/tgn/1039869>,Kirchen,,,,,,,,,,50.8,7.883333
<http://vocab.getty.edu/tgn/1039957>,Kusel,,,,,,,,,,49.55,7.4
<http://vocab.getty.edu/tgn/1033185>,Franconville,,,,,,,,,,48.983333,2.233333
<http://vocab.getty.edu/tgn/1042081>,Kifisiá,,,,,,,,,"""ifisi""@el-latn",38.066667,23.816667
<http://vocab.getty.edu/tgn/1063676>,Strömstad,,,,,,,,,,58.9333,11.1833
<http://vocab.getty.edu/tgn/1046476>,San Cataldo,,,,,,,,,,37.483333,13.983333
<http://vocab.getty.edu/tgn/1049533>,Tczew,,,,,,,,,,54.0833,18.7667
<http://vocab.getty.edu/tgn/1047597>,Aardenburg,,,,,,,,,,51.283333,3.45
<http://vocab.getty.edu/tgn/1062213>,Marbella,,,,,,,,,,36.516667,-4.883333
<http://vocab.getty.edu/tgn/1063301>,Lidingö,,,,,,,,,,59.3667,18.1667
<http://vocab.getty.edu/tgn/1063143>,Hudiksvall,,,,,,,,,,61.75,17.1667
<http://vocab.getty.edu/tgn/1051248>,Chelyabinsk,,,,,,,,,,55.2,61.4167
<http://vocab.getty.edu/tgn/1059674>,Spitak,"""pita""@en",,,,,,,,,40.837,44.271
<http://vocab.getty.edu/tgn/1046831>,Segrate,,,,,,,,,,45.483333,9.283333
<http://vocab.getty.edu/tgn/1063688>,Sundsvall,,,,,,,,,,62.3667,17.3333
<http://vocab.getty.edu/tgn/1047683>,Brunssum,,,,,,,,,,50.95,5.966667
<http://vocab.getty.edu/tgn/1049401>,Racibórz,,,,,,,,,,50.0833,18.1667
<http://vocab.getty.edu/tgn/1058004>,Orel,,,,,,,,,,52.9667,36.0667
<http://vocab.getty.edu/tgn/1058952>,Rodionovo-Nesvetayskaya,,,,,,,,,,47.6,39.7
<http://vocab.getty.edu/tgn/1047706>,De Lier,,,,,,,,,,51.966667,4.266667
<http://vocab.getty.edu/tgn/1058042>,Orsk,,,,,,,,,,51.2167,58.5833
<http://vocab.getty.edu/tgn/1050641>,East Kilbride,"""ast Kilbrid""@en",,,,,,,,,55.766667,-4.166667
<http://vocab.getty.edu/tgn/1046276>,Riccione,,,,,,,,,,43.983333,12.65
<http://vocab.getty.edu/tgn/1047851>,Hoek van Holland,,,,,,,,,,51.983333,4.133333
<http://vocab.getty.edu/tgn/1048536>,Finse,,,,,,,,,,60.6,7.5
<http://vocab.getty.edu/tgn/1063872>,Aadorf,,"""ador""@de",,,,,,,,47.49397,8.89777
<http://vocab.getty.edu/tgn/1047536>,Schaan,,,,,,,,,,47.1667,9.5167
<http://vocab.getty.edu/tgn/1048868>,Żukowo,,,,,,,,,,54.35,18.3667
<http://vocab.getty.edu/tgn/1063627>,Sollentuna,,,,,,,,,,59.4333,17.9333
<http://vocab.getty.edu/tgn/1056987>,Mtskheta,,,,,,,,,,41.845139,44.718751
<http://vocab.getty.edu/tgn/1047109>,Tirano,,,,,,,,,,46.216667,10.166667
<http://vocab.getty.edu/tgn/1062423>,Sóller,,,,,,,,,,39.766667,2.7
<http://vocab.getty.edu/tgn/1048373>,Kilkeel,"""ilkee""@en",,,,,,,,,54.066667,-6.016667
<http://vocab.getty.edu/tgn/1049816>,Maia,,,,,,,,,,41.235,-8.62
<http://vocab.getty.edu/tgn/1049105>,Jelenia Góra,,,,,,,,,,50.9167,15.75
<http://vocab.getty.edu/tgn/1048663>,Molde,,,,,,,,,,62.7333,7.1333
<http://vocab.getty.edu/tgn/1048652>,Lysaker,,,,,,,,,,59.9,10.6
<http://vocab.getty.edu/tgn/1062696>,Örnsköldsvik,,,,,,,,,,63.3167,18.75
<http://vocab.getty.edu/tgn/1047438>,Villadeati,,,,,,,,,,45.0667,8.1667
<http://vocab.getty.edu/tgn/1048031>,Oud-Loosdrecht,,,,,,,,,,52.2,5.083333
<http://vocab.getty.edu/tgn/1049289>,Nowa Ruda,,,,,,,,,,50.5667,16.5
<http://vocab.getty.edu/tgn/1047969>,Nagele,,,,,,,,,,52.65,5.733333
<http://vocab.getty.edu/tgn/1049215>,Lubań,,,,,,,,,,51.1167,15.2833
<http://vocab.getty.edu/tgn/1059871>,Stryy,,,,,,,,,,49.2667,23.85
<http://vocab.getty.edu/tgn/1063119>,Hedemora,,,,,,,,,,60.2167,16
<http://vocab.getty.edu/tgn/1047594>,Aalsmeer,,,,,,,,,,52.266667,4.766667
<http://vocab.getty.edu/tgn/1049355>,Piaseczno,,,,,,,,,,52.05,21
<http://vocab.getty.edu/tgn/1063260>,Kungsbacka,,,,,,,,,,57.5,12.0833
<http://vocab.getty.edu/tgn/1047629>,Baarn,,,,,,,,,,52.216667,5.283333
<http://vocab.getty.edu/tgn/1047614>,Amstelveen,,,,,,,,,,52.3,4.866667
<http://vocab.getty.edu/tgn/1048549>,Geiranger,,,,,,,,,,62.1,7.2167
<http://vocab.getty.edu/tgn/1050002>,Aiud,,,,,,,,,,46.3167,23.7167
<http://vocab.getty.edu/tgn/1050576>,Cumbernauld,"""umbernaul""@en",,,,,,,,,55.95,-3.983333
<http://vocab.getty.edu/tgn/1049545>,Trzebiatów,,,,,,,,,,54.05,15.25
<http://vocab.getty.edu/tgn/1058024>,Orekhovo-Zuyevo,,,,,,,,,,55.7833,39
<http://vocab.getty.edu/tgn/1050528>,Clydebank,"""lydeban""@en",,,,,,,,,55.9,-4.4
<http://vocab.getty.edu/tgn/1062782>,Arvika,,,,,,,,,,59.6833,12.6333
<http://vocab.getty.edu/tgn/1049474>,Sopot,,,,,,,,,,54.45,18.5167
<http://vocab.getty.edu/tgn/1048937>,Bogatynia,,,,,,,,,,50.4167,14.95
<http://vocab.getty.edu/tgn/1049176>,Krapkowice,,,,,,,,,,50.4833,17.9333
<http://vocab.getty.edu/tgn/1046891>,Sestriere,,,,,,,,,,44.95,6.883333
<http://vocab.getty.edu/tgn/1062363>,Potes,,,,,,,,,,43.15,-4.616667
<http://vocab.getty.edu/tgn/1058463>,Pochinok,,,,,,,,,,54.4,32.4667
<http://vocab.getty.edu/tgn/1047532>,Balzers,,,,,,,,,,47.0667,9.5333
<http://vocab.getty.edu/tgn/1062956>,Farsta,,,,,,,,,,59.25,18.0833
<http://vocab.getty.edu/tgn/1048924>,Bielawa,,,,,,,,,,50.6833,16.6167
<http://vocab.getty.edu/tgn/1062156>,Las Rozas de Madrid,,,,,,,,,,40.483333,-3.866667
<http://vocab.getty.edu/tgn/1048309>,Banbridge,"""anbridg""@en",,,,,,,,,54.35,-6.283333
<http://vocab.getty.edu/tgn/1062569>,Torrevieja,,,,,,,,,,37.983333,-0.683333
<http://vocab.getty.edu/tgn/1047398>,Vico Equense,,,,,,,,,,40.666667,14.416667
<http://vocab.getty.edu/tgn/1049047>,Gdynia,,,,,,,,,,54.5167,18.5
<http://vocab.getty.edu/tgn/1047719>,Diemen,,,,,,,,,,52.333333,4.966667
<http://vocab.getty.edu/tgn/1047537>,Triesen,,,,,,,,,,47.1167,9.5333
<http://vocab.getty.edu/tgn/1063415>,Nacka,,,,,,,,,,59.3,18.1667
<http://vocab.getty.edu/tgn/1055388>,Klimovichi,,,,,,,,,,53.6,31.9667
<http://vocab.getty.edu/tgn/1063560>,Saltsjöbaden,,,,,,,,,,59.25,18.3333
<http://vocab.getty.edu/tgn/1063876>,Aarwangen,,,,,,,,,,47.238533,7.770042
<http://vocab.getty.edu/tgn/1050277>,Sinaia,,,,,,,,,,45.3333,25.55
<http://vocab.getty.edu/tgn/1050135>,Galaţi,,,,,,,,,,45.45,28.0333
<http://vocab.getty.edu/tgn/1047468>,Villasimius,,,,,,,,,,39.143056,9.518611
<http://vocab.getty.edu/tgn/1063877>,Acquarossa,,,"""cquaross""@it",,,,,,,46.454725,8.942607
<http://vocab.getty.edu/tgn/1062299>,Nules,,,,,,,,,,39.85,-0.15
<http://vocab.getty.edu/tgn/1050766>,Irvine,"""rvin""@en",,,,,,,,,55.6,-4.666667
<http://vocab.getty.edu/tgn/1047690>,Bussum,,,,,,,,,,52.283333,5.2
<http://vocab.getty.edu/tgn/1050874>,Livingston,"""ivingsto""@en",,,,,,,,,55.883333,-3.533333
<http://vocab.getty.edu/tgn/1048068>,Rockanje,,,,,,,,,,51.866667,4.066667
<http://vocab.getty.edu/tgn/1063049>,Gustavsberg,,,,,,,,,,59.3167,18.3833
<http://vocab.getty.edu/tgn/1047605>,Alblasserdam,,,,,,,,,,51.866667,4.666667
<http://vocab.getty.edu/tgn/1048816>,Ustaoset,,,,,,,,,,60.5,8.0333
<http://vocab.getty.edu/tgn/1046974>,Spadafora,,,,,,,,,,38.216667,15.366667
<http://vocab.getty.edu/tgn/1047280>,Valenza,,,,,,,,,,45.016667,8.633333
<http://vocab.getty.edu/tgn/1063874>,Aarberg,,,,,,,,,,47.043835,7.27357
<http://vocab.getty.edu/tgn/1054146>,Gradizhsk,,,,,,,,,,49.2167,33.1167
<http://vocab.getty.edu/tgn/1049201>,Leśna,,,,,,,,,,51.0167,15.2667
<http://vocab.getty.edu/tgn/1049039>,Głogów Małopolski,,,,,,,,,,50.15,21.9667
<http://vocab.getty.edu/tgn/1049026>,Dzierżoniów,,,,,,,,,,50.7167,16.6667
<http://vocab.getty.edu/tgn/1047566>,Mondorf-les-Bains,,,,,,,,,,49.5,6.2667
<http://vocab.getty.edu/tgn/1047702>,De Bilt,,,,,,,,,,52.116667,5.183333
<http://vocab.getty.edu/tgn/1050967>,North Queensferry,"""orth Queensferr""@en",,,,,,,,,56,-3.4
<http://vocab.getty.edu/tgn/1049130>,Kamienna Góra,,,,,,,,,,50.8,16
<http://vocab.getty.edu/tgn/1049821>,Matosinhos,,,,,,,,,,41.181,-8.689
<http://vocab.getty.edu/tgn/1049304>,Nysa,,,,,,,,,,50.5,17.3333
<http://vocab.getty.edu/tgn/1049284>,Nidzica,,,,,,,,,,53.3667,20.45
<http://vocab.getty.edu/tgn/1048855>,Świecie,,,,,,,,,,53.4167,18.4167
<http://vocab.getty.edu/tgn/7005362>,La Spezia,,,,,,,,,,44.116667,9.833333
<http://vocab.getty.edu/tgn/7004447>,Trier,,,,,,,,,,49.75,6.633333
<http://vocab.getty.edu/tgn/7005435>,San Candido,,,,,,,,,,46.740556,12.279722
<http://vocab.getty.edu/tgn/7003862>,Acireale,,,,,,,,,,37.616667,15.166667
<http://vocab.getty.edu/tgn/7005758>,Monaco,"""onac""@en",,"""onac""@it","""onac""@fr",,,"""онак""@ru","""ónac""@es",,43.7333,7.4167
<http://vocab.getty.edu/tgn/7003904>,Milazzo,,,,,,,,,,38.216667,15.233333
<http://vocab.getty.edu/tgn/7004929>,Rimini,,,,,,,,,,44.063333,12.580833
<http://vocab.getty.edu/tgn/7005123>,Terni,,,,,,,,,,42.566667,12.616667
<http://vocab.getty.edu/tgn/7005764>,Brescia,,,,,,,,,,45.55,10.25
<http://vocab.getty.edu/tgn/7003994>,Urbino,,,,,,,,,,43.716667,12.633333
<http://vocab.getty.edu/tgn/7005529>,Monfalcone,,,,,,,,,,45.807222,13.534167
<http://vocab.getty.edu/tgn/7004610>,Basilicata,,,"""asilicat""@it",,,,,,,40.5,16.1667
<http://vocab.getty.edu/tgn/7005172>,Baden-Baden,"""aden-Bade""@en","""aden-Bade""@de",,,,,,,,48.75,8.25
<http://vocab.getty.edu/tgn/7003943>,Timișoara,,,,,,,,,,45.75,21.25
<http://vocab.getty.edu/tgn/7005693>,Ivrea,,,,,,,,,,45.466667,7.866667
<http://vocab.getty.edu/tgn/7004597>,Modena,,,,,,,,,,44.5,10.9
<http://vocab.getty.edu/tgn/7005025>,Bergamo,,,,,,,,,,45.683333,9.716667
<http://vocab.getty.edu/tgn/7004939>,Piacenza,,,,,,,,,,45.016667,9.666667
<http://vocab.getty.edu/tgn/7005432>,Merano,,,"""eran""@it",,,,,,,46.666667,11.15
<http://vocab.getty.edu/tgn/7005852>,Como,,,,,,,,,,45.983333,9.216667
<http://vocab.getty.edu/tgn/7005551>,Mels,,,,,,,,,,47.046742,9.421702
<http://vocab.getty.edu/tgn/7004248>,Maratea,,,,,,,,,,39.983333,15.716667
<http://vocab.getty.edu/tgn/7004871>,Riola,,,,,,,,,,44.266667,11.066667
<http://vocab.getty.edu/tgn/7005824>,Vertova,,,,,,,,,,45.8,9.833333
<http://vocab.getty.edu/tgn/7004269>,Sibiu,,,,,,,,,,45.7667,24.15
<http://vocab.getty.edu/tgn/7005434>,Vipiteno,,,,,,,,,,46.9,11.433333
<http://vocab.getty.edu/tgn/7005628>,Altenau,,,,,,,,,,51.8,10.45
<http://vocab.getty.edu/tgn/7003851>,Castelvetrano,,,,,,,,,,37.683333,12.783333
<http://vocab.getty.edu/tgn/7004417>,Neustadt an der Weinstrasse,"""eustadt an der Weinstrass""@en",,,,,,,,,49.356667,8.137778
<http://vocab.getty.edu/tgn/7004128>,Tîrgu Jiu,,,,,,,,,,45.05,23.3
<http://vocab.getty.edu/tgn/7004545>,Guadeloupe,"""uadeloup""@en",,,,,,,,,16.25,-61.5833
<http://vocab.getty.edu/tgn/7005286>,Bremen,,"""reme""@de",,,,,,,,53.083333,8.8
<http://vocab.getty.edu/tgn/7004578>,Nocera Inferiore,,,,,,,,,,40.733333,14.633333
<http://vocab.getty.edu/tgn/7004658>,Pompeii,,,,,,,,,,40.75,14.4833
<http://vocab.getty.edu/tgn/7004847>,Bologna,,,,,,,,,,44.507,11.351
<http://vocab.getty.edu/tgn/7005657>,Stresa,,,,,,,,,,45.883333,8.533333
<http://vocab.getty.edu/tgn/7004264>,Ferrara,,,,,,,,,,44.833333,11.583333
<http://vocab.getty.edu/tgn/7004393>,Benevento,,,,,,,,,,41.133333,14.75
<http://vocab.getty.edu/tgn/7005688>,Torino,"""uri""@en",,,,,,,,,45.05,7.666667
<http://vocab.getty.edu/tgn/7005108>,Worms,,,,,,,,,,49.635556,8.359722
<http://vocab.getty.edu/tgn/7003936>,Monreale,,,,,,,,,,38.083333,13.283333
<http://vocab.getty.edu/tgn/7004648>,Sorrento,,,"""orrent""@it",,,,,,,40.616667,14.366667
<http://vocab.getty.edu/tgn/7005354>,San Remo,,,,,,,,,,43.816667,7.766667
<http://vocab.getty.edu/tgn/7004448>,Koblenz,"""oblen""@en",,,,,,,,,50.35,7.6
<http://vocab.getty.edu/tgn/7005125>,Alessandria,,,,,,,,,,44.9,8.616667
<http://vocab.getty.edu/tgn/7004922>,Cesena,,,,,,,,,,44.143333,12.249722
<http://vocab.getty.edu/tgn/7003902>,Taormina,"""aormin""@en",,"""aormin""@it",,,,,,,37.85,15.283333
<http://vocab.getty.edu/tgn/7004278>,Cluj,,,,,,,,,,46.75,23.5833
<http://vocab.getty.edu/tgn/7004942>,Parma,,,,,,,,,,44.8,10.333333
<http://vocab.getty.edu/tgn/7004449>,Mainz,"""ain""@en",,,,,,,,,50,8.271111
<http://vocab.getty.edu/tgn/7005658>,Oleggio,,,,,,,,,,45.6,8.633333
<http://vocab.getty.edu/tgn/7005743>,Birkirkara,,,,,,,,,,35.9,14.4833
<http://vocab.getty.edu/tgn/7003980>,Ancona,,,,,,,,,,43.633333,13.5
<http://vocab.getty.edu/tgn/7004025>,Ascoli Piceno,,,,,,,,,,42.85,13.566667
<http://vocab.getty.edu/tgn/7004228>,Potenza,,,,,,,,,,40.633333,15.8
<http://vocab.getty.edu/tgn/7004274>,Cosenza,,,,,,,,,,39.3,16.25
<http://vocab.getty.edu/tgn/7005517>,Brione,,,"""rion""@it",,,,,,,46.295251,8.791727
<http://vocab.getty.edu/tgn/7005287>,Bremerhaven,,"""esermünd""@de",,,,,,,,53.55,8.583333
<http://vocab.getty.edu/tgn/7005100>,Neuwied,"""euwie""@en",,,,,,,,,50.433333,7.466667
<http://vocab.getty.edu/tgn/7005433>,Bressanone,,,,,,,,,,46.716667,11.65
<http://vocab.getty.edu/tgn/7003837>,Extremadura,,,,,,,,,,39.25,-6.25
<http://vocab.getty.edu/tgn/7004967>,Bolzano,,,,,,,,,,46.516667,11.366667
<http://vocab.getty.edu/tgn/7005539>,Trieste,,,,,,,,,,45.648611,13.78
<http://vocab.getty.edu/tgn/7005436>,Brunico,,,,,,,,,,46.8,11.933333
<http://vocab.getty.edu/tgn/7003947>,Catania,,,,,,,,,,37.5,15.1
<http://vocab.getty.edu/tgn/7003848>,Selinunte,,,,,,,,,,37.5833,12.8333
<http://vocab.getty.edu/tgn/7005653>,Orta San Giulio,,,,,,,,,,45.8,8.416667
<http://vocab.getty.edu/tgn/7004799>,Aachen,"""ache""@en",,,,,,,,,50.770833,6.105278
<http://vocab.getty.edu/tgn/7005330>,Pegli,,,,,,,,,,44.433,8.8
<http://vocab.getty.edu/tgn/7005447>,Rovereto,,,,,,,,,,45.883333,11.033333
<http://vocab.getty.edu/tgn/7004581>,Ravello,,,,,,,,,,40.65,14.616667
<http://vocab.getty.edu/tgn/7005289>,Hamburg,,"""ambur""@de",,"""ambour""@fr",,,,,,53.55,10
<http://vocab.getty.edu/tgn/7004474>,Napoli,"""aple""@en",,,,,,,,,40.833333,14.25
<http://vocab.getty.edu/tgn/7005181>,Bad Mergentheim,,,,,,,,,,49.4925,9.773611
<http://vocab.getty.edu/tgn/7003931>,Cefalù,"""efal""@en",,"""efal""@it",,,,,,,38.033333,14.016667
<http://vocab.getty.edu/tgn/7005759>,Monte Carlo,,,,,,,,,,43.7333,7.4167
<http://vocab.getty.edu/tgn/7005124>,Orvieto,,,"""rviet""@it",,,,,,,42.716667,12.116667
<http://vocab.getty.edu/tgn/7005023>,Bergamo,,,,,,,,,,45.833333,9.8
<http://vocab.getty.edu/tgn/7005652>,Novara,,,,,,,,,,45.466667,8.633333
<http://vocab.getty.edu/tgn/7005048>,Gubbio,,,,,,,,,,43.35,12.583333
<http://vocab.getty.edu/tgn/7004516>,Baia,,,,,,,,,,40.816667,14.066667
<http://vocab.getty.edu/tgn/7005339>,Rapallo,,,,,,,,,,44.35,9.233333
<http://vocab.getty.edu/tgn/7005729>,Malta,"""alt""@en",,"""alt""@it","""alt""@fr",,,"""альт""@ru","""alt""@es",,35.9167,14.4167
<http://vocab.getty.edu/tgn/7004101>,Bari,,,,,,,,,,41.133333,16.85
<http://vocab.getty.edu/tgn/7005732>,Valletta,,,,,,,,,,35.9,14.5333
<http://vocab.getty.edu/tgn/7005060>,Pistoia,,,,,,,,,,43.916667,10.9
<http://vocab.getty.edu/tgn/7005109>,Deidesheim,,,,,,,,,,49.409167,8.187778
<http://vocab.getty.edu/tgn/7004595>,Benevento,,,,,,,,,,41.25,14.283333
<http://vocab.getty.edu/tgn/7005371>,Savona,,,,,,,,,,44.283333,8.5
<http://vocab.getty.edu/tgn/7005119>,Assisi,,,,,,,,,,43.066667,12.616667
<http://vocab.getty.edu/tgn/7005765>,Brescia,,,,,,,,,,45.633333,10.3
<http://vocab.getty.edu/tgn/7005020>,Reggio nell'Emilia,,,,,,,,,,44.716667,10.6
<http://vocab.getty.edu/tgn/7004090>,Lecce,,,,,,,,,,40.383333,18.183333
<http://vocab.getty.edu/tgn/7005233>,Gibraltar,"""ibralta""@en",,"""ibilterr""@it",,,,,,,36.1333,-5.35
<http://vocab.getty.edu/tgn/7004272>,Brașov,,,,,,,,,,45.65,25.5833
<http://vocab.getty.edu/tgn/7003897>,Messina,,,,,,,,,,38.183333,15.566667
<http://vocab.getty.edu/tgn/7005773>,Turda,,,,,,,,,,46.5833,23.8333
<http://vocab.getty.edu/tgn/7005851>,Como,,,,,,,,,,45.783333,9.083333
<http://vocab.getty.edu/tgn/7004574>,Amalfi,,,,,,,,,,40.633333,14.6
<http://vocab.getty.edu/tgn/1063983>,Cham,,,,,,,,,,47.182126,8.463576
<http://vocab.getty.edu/tgn/1063898>,Andelfingen,,,,,,,,,,47.594829,8.679678
<http://vocab.getty.edu/tgn/1063888>,Allschwil,,,,,,,,,,47.550744,7.535994
<http://vocab.getty.edu/tgn/1063896>,Amsteg,,,,,,,,,,46.771317,8.669632
<http://vocab.getty.edu/tgn/1063987>,Charmey,,,,,,,,,,46.616223,7.168141
<http://vocab.getty.edu/tgn/1063947>,Bivio,,,"""ivi""@it",,,,,,,46.468518,9.650882
<http://vocab.getty.edu/tgn/1064025>,Dussnang,,,,,,,,,,47.4333,8.9667
<http://vocab.getty.edu/tgn/1063918>,Büren an der Aare,,,,,,,,,,47.139756,7.372197
<http://vocab.getty.edu/tgn/1063988>,Chavornay,,,,,,,,,,46.705656,6.56988
<http://vocab.getty.edu/tgn/1063897>,Andeer,,,,,,,,,,46.603867,9.426647
<http://vocab.getty.edu/tgn/1064023>,Dongio,,,"""ongi""@it",,,,,,,46.437824,8.955257
<http://vocab.getty.edu/tgn/1063973>,Camedo,,,"""amed""@it",,,,,,,46.155112,8.60859
<http://vocab.getty.edu/tgn/1064026>,Ebnat,,,,,,,,,,47.2667,9.1167
<http://vocab.getty.edu/tgn/1063974>,Campo Blenio,,,"""ampo Bleni""@it",,,,,,,46.556683,8.936367
<http://vocab.getty.edu/tgn/1063949>,Blonay,,,,,,,,,,46.465737,6.895053
<http://vocab.getty.edu/tgn/1063941>,Bière,,,,,,,,,,46.537379,6.332352
<http://vocab.getty.edu/tgn/1063904>,Arbon,,"""rbo""@de",,,,,,,,47.51594,9.43549
<http://vocab.getty.edu/tgn/1063884>,Aigle,,,,"""igl""@fr",,,,,,46.31614,6.958194
<http://vocab.getty.edu/tgn/1063928>,Baulmes,,,,,,,,,,46.790264,6.521749
<http://vocab.getty.edu/tgn/1063933>,Beinwil am See,,,,,,,,,,47.2667,8.2167
<http://vocab.getty.edu/tgn/1063958>,Breno,,,"""ren""@it",,,,,,,46.033477,8.870798
<http://vocab.getty.edu/tgn/1063916>,Bätterkinden,,,,,,,,,,47.133633,7.541035
<http://vocab.getty.edu/tgn/1063996>,Collombey,,,,"""ollombe""@fr",,,,,,46.273851,6.947887
<http://vocab.getty.edu/tgn/1063931>,Beckenried,,,,,,,,,,46.96653,8.47575
<http://vocab.getty.edu/tgn/1063986>,Chancy,,,,"""hanc""@fr",,,,,,46.149472,5.971914
<http://vocab.getty.edu/tgn/1064006>,Crassier,,,,"""rassie""@fr",,,,,,46.373591,6.166487
<http://vocab.getty.edu/tgn/1063934>,Bellelay,,,,,,,,,,47.263297,7.166579
<http://vocab.getty.edu/tgn/1063953>,Bonfol,,,,,,,,,,47.477352,7.151441
<http://vocab.getty.edu/tgn/1063902>,Aquila,,,"""quil""@it",,,,,,,46.502972,8.948181
<http://vocab.getty.edu/tgn/1064002>,Cossonay,,,,,,,,,,46.614163,6.506653
<http://vocab.getty.edu/tgn/1063966>,Brunni,,,,,,,,,,47.05,8.7167
<http://vocab.getty.edu/tgn/1063979>,Celerina,,,"""elerin""@it",,,,,,,46.512165,9.857942
<http://vocab.getty.edu/tgn/1063903>,Arbedo,,,,,,,,,,46.2167,9.05
<http://vocab.getty.edu/tgn/1064007>,Cresta,,,,,,,,,,46.473005,9.512428
<http://vocab.getty.edu/tgn/1063969>,Buchs,,,,,,,,,,47.1667,9.4667
<http://vocab.getty.edu/tgn/1064016>,Dielsdorf,,,,,,,,,,47.480247,8.45628
<http://vocab.getty.edu/tgn/1063948>,Blatten,,"""latte""@de",,,,,,,,46.420426,7.819293
<http://vocab.getty.edu/tgn/1063879>,Adliswil,,,,,,,,,,47.311896,8.528684
<http://vocab.getty.edu/tgn/1063967>,Brusio,,,"""rusi""@it",,,,,,,46.259531,10.123846
<http://vocab.getty.edu/tgn/1063923>,Balgach,,"""algac""@de",,,,,,,,47.405558,9.607023
<http://vocab.getty.edu/tgn/1063909>,Arosa,,,,,,,,,,46.777926,9.676206
<http://vocab.getty.edu/tgn/1063942>,Biasca,,,"""iasc""@it",,,,,,,46.356073,8.969924
<http://vocab.getty.edu/tgn/1064027>,Echallens,,,,,,,,,,46.642498,6.637324
<http://vocab.getty.edu/tgn/1063956>,Braunwald,,,,,,,,,,-46.95,9
<http://vocab.getty.edu/tgn/1064022>,Dombresson,,,,,,,,,,47.071971,6.958751
<http://vocab.getty.edu/tgn/1063945>,Binningen,,,,,,,,,,47.533588,7.568512
<http://vocab.getty.edu/tgn/1064021>,Domat/Ems,,"""omat/Em""@de",,,,,,,,46.834827,9.450752
<http://vocab.getty.edu/tgn/1063982>,Châtel-Saint-Denis,,,,,,,,,,46.526672,6.89975
<http://vocab.getty.edu/tgn/1063937>,Bergün,,,,,,,,,,46.62906,9.745179
<http://vocab.getty.edu/tgn/1064028>,Eglisau,,,,,,,,,,47.576886,8.526155
<http://vocab.getty.edu/tgn/1063989>,Cheseaux,,,,,,,,,,46.586689,6.606391
<http://vocab.getty.edu/tgn/1063882>,Affoltern,"""ffolter""@en",,,,,,,,,47.281224,8.45346
<http://vocab.getty.edu/tgn/1063952>,Boncourt,,,,,,,,,,47.495603,7.014229
<http://vocab.getty.edu/tgn/1063930>,Beatenberg,,,,,,,,,,46.693086,7.785226
<http://vocab.getty.edu/tgn/1063878>,Adelboden,,,,,,,,,,46.491829,7.559315
<http://vocab.getty.edu/tgn/1063901>,Apples,,,,,,,,,,46.552405,6.429052
<http://vocab.getty.edu/tgn/1063995>,Cimalmotto,,,"""imalmott""@it",,,,,,,46.283681,8.488581
<http://vocab.getty.edu/tgn/1063880>,Aesch,,,,,,,,,,47.469456,7.595763
<http://vocab.getty.edu/tgn/1064003>,Court,,,,,,,,,,47.23955,7.338886
