CONCEPT,LABEL,@EN,@DE,@IT,@FR,@HU,@CA,@RU,@ES,@el-latn
<http://vocab.getty.edu/tgn/1063880>,Aesch,,,,,,,,,
<http://vocab.getty.edu/tgn/1064003>,Court,,,,,,,,,
<http://vocab.getty.edu/tgn/1064009>,Curaglia,,,,,,,,,
<http://vocab.getty.edu/tgn/1063908>,Arolla,,,,Arolla,,,,,
<http://vocab.getty.edu/tgn/1063927>,Bassecourt,,,,,,,,,
<http://vocab.getty.edu/tgn/1063925>,Bargen,,,,,,,,,
<http://vocab.getty.edu/tgn/1064012>,Dürrenboden,,,,,,,,,
<http://vocab.getty.edu/tgn/1063971>,Buochs,,,,,,,,,
<http://vocab.getty.edu/tgn/1063955>,Bourg-Saint-Pierre,,,,,,,,,
<http://vocab.getty.edu/tgn/1063894>,Amriswill,,,,,,,,,
<http://vocab.getty.edu/tgn/1063975>,Campocologno,,,Campocologno,,,,,,
<http://vocab.getty.edu/tgn/1064000>,Concise,,,,,,,,,
<http://vocab.getty.edu/tgn/1063944>,Bignasco,,,Bignasco,,,,,,
<http://vocab.getty.edu/tgn/1063906>,Ardon,,,,Ardon,,,,,
<http://vocab.getty.edu/tgn/1063887>,Alle,,,,,,,,,
<http://vocab.getty.edu/tgn/1063950>,Boltigen,,,,,,,,,
<http://vocab.getty.edu/tgn/1063951>,Bonaduz,,,,,,,,,
<http://vocab.getty.edu/tgn/1063924>,Balsthal,,,,,,,,,
<http://vocab.getty.edu/tgn/1063999>,Compatsch,,,,,,,,,
<http://vocab.getty.edu/tgn/1064010>,Döttingen,,,,,,,,,
<http://vocab.getty.edu/tgn/1063905>,Ardez,,,,,,,,,
<http://vocab.getty.edu/tgn/1063992>,Chippis,,,,Chippis,,,,,
<http://vocab.getty.edu/tgn/1063940>,Bex,,,,Bex,,,,,
<http://vocab.getty.edu/tgn/1063963>,Broc,,,,,,,,,
<http://vocab.getty.edu/tgn/1063976>,Capolago,,,Capolago,,,,,,
<http://vocab.getty.edu/tgn/1064008>,Cully,,,,,,,,,
<http://vocab.getty.edu/tgn/1063881>,Aeschi,,,,,,,,,
<http://vocab.getty.edu/tgn/1064001>,Coppet,,,,Coppet,,,,,
<http://vocab.getty.edu/tgn/1063915>,Ayer,,,,Ayer,,,,,
<http://vocab.getty.edu/tgn/1063883>,Agno,,,,,,,,,
<http://vocab.getty.edu/tgn/1063984>,Champéry,,,,Champéry,,,,,
<http://vocab.getty.edu/tgn/1063892>,Alvaneu,,,,,,,,,
<http://vocab.getty.edu/tgn/1063910>,Arth,,,,,,,,,
<http://vocab.getty.edu/tgn/1063913>,Ausserferrera,,,,,,,,,
<http://vocab.getty.edu/tgn/1063936>,Belp,,,,,,,,,
<http://vocab.getty.edu/tgn/1063985>,Champex,,,,Champex,,,,,
<http://vocab.getty.edu/tgn/1063991>,Chiasso,,,Chiasso,,,,,,
<http://vocab.getty.edu/tgn/1063920>,Baar,,,,,,,,,
<http://vocab.getty.edu/tgn/1063981>,Château-d'Oex,,,,,,,,,
<http://vocab.getty.edu/tgn/1063997>,Colombier,,,,,,,,,
<http://vocab.getty.edu/tgn/1063889>,Alpnachstad,,,,,,,,,
<http://vocab.getty.edu/tgn/1064013>,Dagmersellen,,,,,,,,,
<http://vocab.getty.edu/tgn/1063968>,Bubendorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7007495>,Walenstadt,,Walenstadt,,,,,,,
<http://vocab.getty.edu/tgn/7007660>,Gdańsk,,,,,,,,,
<http://vocab.getty.edu/tgn/7007449>,Reinach,,,,,,,,,
<http://vocab.getty.edu/tgn/7007453>,Rorschach,,Rorschach,,,,,,,
<http://vocab.getty.edu/tgn/7007375>,Ilanz,,Ilanz,,,,,,,
<http://vocab.getty.edu/tgn/7007691>,Oberuzwil,,Oberuzwil,,,,,,,
<http://vocab.getty.edu/tgn/7007640>,Cze̜stochowa,,,,,,,,,
<http://vocab.getty.edu/tgn/7007376>,Ins,,,,,,,,,
<http://vocab.getty.edu/tgn/7007478>,Stein am Rhein,,Stein am Rhein,,,,,,,
<http://vocab.getty.edu/tgn/7007695>,Kappel,,,,,,,,,
<http://vocab.getty.edu/tgn/7007391>,Langenthal,,,,,,,,,
<http://vocab.getty.edu/tgn/7007666>,Augst,,,,,,,,,
<http://vocab.getty.edu/tgn/7007408>,Marbach,,,,,,,,,
<http://vocab.getty.edu/tgn/7007442>,Pfäfers Drof,,,,,,,,,
<http://vocab.getty.edu/tgn/7007447>,Belchite,,,,,,,,,
<http://vocab.getty.edu/tgn/7007667>,Basel-Stadt,,Basel-Stadt,,,,,,,
<http://vocab.getty.edu/tgn/7007504>,Bad Zurzach,,,,,,,,,
<http://vocab.getty.edu/tgn/7007426>,Barcelona,,,,,,,,,
<http://vocab.getty.edu/tgn/7007393>,La Tour-de-Peilz,,,,,,,,,
<http://vocab.getty.edu/tgn/7007368>,Göschenen,,,,,,,,,
<http://vocab.getty.edu/tgn/7007384>,Küsnacht,,,,,,,,,
<http://vocab.getty.edu/tgn/7007472>,Spiez,,,,,,,,,
<http://vocab.getty.edu/tgn/7007399>,Liestal,,Liestal,,,,,,,
<http://vocab.getty.edu/tgn/7007496>,Wettingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7007625>,Bydgoszcz,,,,,,,,,
<http://vocab.getty.edu/tgn/7007626>,Bytom,,,,,,,,,
<http://vocab.getty.edu/tgn/7007473>,Stans,,,,,,,,,
<http://vocab.getty.edu/tgn/7007499>,Wolhusen,,,,,,,,,
<http://vocab.getty.edu/tgn/7007377>,Interlaken,,,,,,,,,
<http://vocab.getty.edu/tgn/7007392>,La Sarraz,,,,,,,,,
<http://vocab.getty.edu/tgn/7007365>,Giornico,,,Giornico,,,,,,
<http://vocab.getty.edu/tgn/7007396>,Laupen,,,,,,,,,
<http://vocab.getty.edu/tgn/7007379>,Jona,,,,,,,,,
<http://vocab.getty.edu/tgn/7007389>,Lancy,,,,,,,,,
<http://vocab.getty.edu/tgn/7007388>,Lachen,,Lachen,,,,,,,
<http://vocab.getty.edu/tgn/7007557>,Bern,Bern,,,,,,,,
<http://vocab.getty.edu/tgn/7007366>,Glarus,,Glarus,,,,,,,
<http://vocab.getty.edu/tgn/7007512>,Cádiz,,,,,,,,Cádiz,
<http://vocab.getty.edu/tgn/7007407>,Malvaglia,,,Malvaglia,,,,,,
<http://vocab.getty.edu/tgn/7007378>,Jegenstorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7007545>,Białystok,,,,,,,,,
<http://vocab.getty.edu/tgn/7007387>,La Chaux-de-Fonds,,,,,,,,,
<http://vocab.getty.edu/tgn/7007369>,Grandson,,,,,,,,,
<http://vocab.getty.edu/tgn/7007490>,Versoix,,,,Versoix,,,,,
<http://vocab.getty.edu/tgn/7007477>,Stein,,,,,,,,,
<http://vocab.getty.edu/tgn/7007571>,Cadaqués,,,,,,,,,
<http://vocab.getty.edu/tgn/7007464>,Schüpfheim,,,,,,,,,
<http://vocab.getty.edu/tgn/7007425>,Murten,,,,,,,,,
<http://vocab.getty.edu/tgn/7007406>,Maggia,,,Maggia,,,,,,
<http://vocab.getty.edu/tgn/7007432>,Oberägeri,,,,,,,,,
<http://vocab.getty.edu/tgn/7007679>,Jarosław,,,,,,,,,
<http://vocab.getty.edu/tgn/7007544>,Zug,,Zug,,,,,,,
<http://vocab.getty.edu/tgn/7007413>,Morcote,,,Morcote,,,,,,
<http://vocab.getty.edu/tgn/7007424>,Muttenz,,,,,,,,,
<http://vocab.getty.edu/tgn/7007416>,Moutier,,,,,,,,,
<http://vocab.getty.edu/tgn/7007452>,Ronco,,,Ronco,,,,,,
<http://vocab.getty.edu/tgn/7007444>,Pfäffikon,,Pfäffikon,,,,,,,
<http://vocab.getty.edu/tgn/7007358>,Frauenfeld,,Frauenfeld,,,,,,,
<http://vocab.getty.edu/tgn/7007460>,Sankt Gallen,,Sankt Gallen,,,,,,,
<http://vocab.getty.edu/tgn/7007703>,Granada,,,,,,,,,
<http://vocab.getty.edu/tgn/7007427>,Näfels,,Näfels,,,,,,,
<http://vocab.getty.edu/tgn/7007374>,Hospenthal,,,,,,,,,
<http://vocab.getty.edu/tgn/7007380>,Kallnach,,,,,,,,,
<http://vocab.getty.edu/tgn/7007429>,Neu Sankt Johann,,Neu Sankt Johann,,,,,,,
<http://vocab.getty.edu/tgn/7007471>,Sissach,,,,,,,,,
<http://vocab.getty.edu/tgn/7007434>,Oberhofen,,,,,,,,,
<http://vocab.getty.edu/tgn/7007704>,Guadalajara,,,,,,,,,
<http://vocab.getty.edu/tgn/7007436>,Olten,,,,,,,,,
<http://vocab.getty.edu/tgn/7007601>,Wrocław,Breslau,,,,,,,,
<http://vocab.getty.edu/tgn/7007489>,Uster,,,,,,,,,
<http://vocab.getty.edu/tgn/7007668>,Rapperswil,,,,,,,,,
<http://vocab.getty.edu/tgn/7007390>,La Neuveville,,,,,,,,,
<http://vocab.getty.edu/tgn/7007529>,Davos-Dorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7007465>,Schwyz,,Schwyz,,,,,,,
<http://vocab.getty.edu/tgn/7007551>,Murg,,,,,,,,,
<http://vocab.getty.edu/tgn/7007372>,Hasle,,,,,,,,,
<http://vocab.getty.edu/tgn/7007419>,Muri,,,,,,,,,
<http://vocab.getty.edu/tgn/7007508>,Cevio,,,Cevio,,,,,,
<http://vocab.getty.edu/tgn/7007474>,Steckborn,,Steckborn,,,,,,,
<http://vocab.getty.edu/tgn/7007497>,Wil,,Wil,,,,,,,
<http://vocab.getty.edu/tgn/7007486>,Trimbach,,,,,,,,,
<http://vocab.getty.edu/tgn/7007459>,Sachseln,,,,,,,,,
<http://vocab.getty.edu/tgn/7007549>,Koblenz,,,,,,,,,
<http://vocab.getty.edu/tgn/7007484>,Tesserete,,,Tesserete,,,,,,
<http://vocab.getty.edu/tgn/7007513>,Córdoba,Cordova,,,,,,,,
<http://vocab.getty.edu/tgn/7007466>,Sempach,,,,,,,,,
<http://vocab.getty.edu/tgn/7007382>,Kilchberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7007445>,Porrentruy,,,,,,,,,
<http://vocab.getty.edu/tgn/7007653>,San Lorenzo de El Escorial,,,,,,,,,
<http://vocab.getty.edu/tgn/7007373>,Herzogenbuchsee,,,,,,,,,
<http://vocab.getty.edu/tgn/7007693>,Kappel,,,,,,,,,
<http://vocab.getty.edu/tgn/7007437>,Oltingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7007685>,Katowice,,,,,,,,,
<http://vocab.getty.edu/tgn/7007580>,Łódź,Lodz,,,,,,,,
<http://vocab.getty.edu/tgn/7007462>,Schaffhausen,,Schaffhausen,,,,,,,
<http://vocab.getty.edu/tgn/7007383>,Kirchberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7007483>,Bilbao,,,,,,,,,
<http://vocab.getty.edu/tgn/7007451>,Romont,,,,,,,,,
<http://vocab.getty.edu/tgn/7007652>,Kraków,Cracow,,,,,,,,
<http://vocab.getty.edu/tgn/7007371>,Gruyères,,,,,,,,,
<http://vocab.getty.edu/tgn/1063676>,Strömstad,,,,,,,,,
<http://vocab.getty.edu/tgn/1046476>,San Cataldo,,,,,,,,,
<http://vocab.getty.edu/tgn/1049533>,Tczew,,,,,,,,,
<http://vocab.getty.edu/tgn/1047597>,Aardenburg,,,,,,,,,
<http://vocab.getty.edu/tgn/1062213>,Marbella,,,,,,,,,
<http://vocab.getty.edu/tgn/1063301>,Lidingö,,,,,,,,,
<http://vocab.getty.edu/tgn/1063143>,Hudiksvall,,,,,,,,,
<http://vocab.getty.edu/tgn/1051248>,Chelyabinsk,,,,,,,,,
<http://vocab.getty.edu/tgn/1059674>,Spitak,Spitak,,,,,,,,
<http://vocab.getty.edu/tgn/1046831>,Segrate,,,,,,,,,
<http://vocab.getty.edu/tgn/1063688>,Sundsvall,,,,,,,,,
<http://vocab.getty.edu/tgn/1047683>,Brunssum,,,,,,,,,
<http://vocab.getty.edu/tgn/1049401>,Racibórz,,,,,,,,,
<http://vocab.getty.edu/tgn/1058004>,Orel,,,,,,,,,
<http://vocab.getty.edu/tgn/1058952>,Rodionovo-Nesvetayskaya,,,,,,,,,
<http://vocab.getty.edu/tgn/1047706>,De Lier,,,,,,,,,
<http://vocab.getty.edu/tgn/1058042>,Orsk,,,,,,,,,
<http://vocab.getty.edu/tgn/1050641>,East Kilbride,East Kilbride,,,,,,,,
<http://vocab.getty.edu/tgn/1046276>,Riccione,,,,,,,,,
<http://vocab.getty.edu/tgn/1047851>,Hoek van Holland,,,,,,,,,
<http://vocab.getty.edu/tgn/1048536>,Finse,,,,,,,,,
<http://vocab.getty.edu/tgn/1063872>,Aadorf,,Aadorf,,,,,,,
<http://vocab.getty.edu/tgn/1047536>,Schaan,,,,,,,,,
<http://vocab.getty.edu/tgn/1048868>,Żukowo,,,,,,,,,
<http://vocab.getty.edu/tgn/1063627>,Sollentuna,,,,,,,,,
<http://vocab.getty.edu/tgn/1056987>,Mtskheta,,,,,,,,,
<http://vocab.getty.edu/tgn/1047109>,Tirano,,,,,,,,,
<http://vocab.getty.edu/tgn/1062423>,Sóller,,,,,,,,,
<http://vocab.getty.edu/tgn/1048373>,Kilkeel,Kilkeel,,,,,,,,
<http://vocab.getty.edu/tgn/1049816>,Maia,,,,,,,,,
<http://vocab.getty.edu/tgn/1049105>,Jelenia Góra,,,,,,,,,
<http://vocab.getty.edu/tgn/1048663>,Molde,,,,,,,,,
<http://vocab.getty.edu/tgn/1048652>,Lysaker,,,,,,,,,
<http://vocab.getty.edu/tgn/1062696>,Örnsköldsvik,,,,,,,,,
<http://vocab.getty.edu/tgn/1047438>,Villadeati,,,,,,,,,
<http://vocab.getty.edu/tgn/1048031>,Oud-Loosdrecht,,,,,,,,,
<http://vocab.getty.edu/tgn/1049289>,Nowa Ruda,,,,,,,,,
<http://vocab.getty.edu/tgn/1047969>,Nagele,,,,,,,,,
<http://vocab.getty.edu/tgn/1049215>,Lubań,,,,,,,,,
<http://vocab.getty.edu/tgn/1059871>,Stryy,,,,,,,,,
<http://vocab.getty.edu/tgn/1063119>,Hedemora,,,,,,,,,
<http://vocab.getty.edu/tgn/1047594>,Aalsmeer,,,,,,,,,
<http://vocab.getty.edu/tgn/1049355>,Piaseczno,,,,,,,,,
<http://vocab.getty.edu/tgn/1063260>,Kungsbacka,,,,,,,,,
<http://vocab.getty.edu/tgn/1047629>,Baarn,,,,,,,,,
<http://vocab.getty.edu/tgn/1047614>,Amstelveen,,,,,,,,,
<http://vocab.getty.edu/tgn/1048549>,Geiranger,,,,,,,,,
<http://vocab.getty.edu/tgn/1050002>,Aiud,,,,,,,,,
<http://vocab.getty.edu/tgn/1050576>,Cumbernauld,Cumbernauld,,,,,,,,
<http://vocab.getty.edu/tgn/1049545>,Trzebiatów,,,,,,,,,
<http://vocab.getty.edu/tgn/1058024>,Orekhovo-Zuyevo,,,,,,,,,
<http://vocab.getty.edu/tgn/1050528>,Clydebank,Clydebank,,,,,,,,
<http://vocab.getty.edu/tgn/1062782>,Arvika,,,,,,,,,
<http://vocab.getty.edu/tgn/1049474>,Sopot,,,,,,,,,
<http://vocab.getty.edu/tgn/1048937>,Bogatynia,,,,,,,,,
<http://vocab.getty.edu/tgn/1049176>,Krapkowice,,,,,,,,,
<http://vocab.getty.edu/tgn/1046891>,Sestriere,,,,,,,,,
<http://vocab.getty.edu/tgn/1062363>,Potes,,,,,,,,,
<http://vocab.getty.edu/tgn/1058463>,Pochinok,,,,,,,,,
<http://vocab.getty.edu/tgn/1047532>,Balzers,,,,,,,,,
<http://vocab.getty.edu/tgn/1062956>,Farsta,,,,,,,,,
<http://vocab.getty.edu/tgn/1048924>,Bielawa,,,,,,,,,
<http://vocab.getty.edu/tgn/1062156>,Las Rozas de Madrid,,,,,,,,,
<http://vocab.getty.edu/tgn/1048309>,Banbridge,Banbridge,,,,,,,,
<http://vocab.getty.edu/tgn/1062569>,Torrevieja,,,,,,,,,
<http://vocab.getty.edu/tgn/1047398>,Vico Equense,,,,,,,,,
<http://vocab.getty.edu/tgn/1049047>,Gdynia,,,,,,,,,
<http://vocab.getty.edu/tgn/1047719>,Diemen,,,,,,,,,
<http://vocab.getty.edu/tgn/1047537>,Triesen,,,,,,,,,
<http://vocab.getty.edu/tgn/1063415>,Nacka,,,,,,,,,
<http://vocab.getty.edu/tgn/1055388>,Klimovichi,,,,,,,,,
<http://vocab.getty.edu/tgn/1063560>,Saltsjöbaden,,,,,,,,,
<http://vocab.getty.edu/tgn/1063876>,Aarwangen,,,,,,,,,
<http://vocab.getty.edu/tgn/1050277>,Sinaia,,,,,,,,,
<http://vocab.getty.edu/tgn/1050135>,Galaţi,,,,,,,,,
<http://vocab.getty.edu/tgn/1047468>,Villasimius,,,,,,,,,
<http://vocab.getty.edu/tgn/1063877>,Acquarossa,,,Acquarossa,,,,,,
<http://vocab.getty.edu/tgn/1062299>,Nules,,,,,,,,,
<http://vocab.getty.edu/tgn/1050766>,Irvine,Irvine,,,,,,,,
<http://vocab.getty.edu/tgn/1047690>,Bussum,,,,,,,,,
<http://vocab.getty.edu/tgn/1050874>,Livingston,Livingston,,,,,,,,
<http://vocab.getty.edu/tgn/1048068>,Rockanje,,,,,,,,,
<http://vocab.getty.edu/tgn/1063049>,Gustavsberg,,,,,,,,,
<http://vocab.getty.edu/tgn/1047605>,Alblasserdam,,,,,,,,,
<http://vocab.getty.edu/tgn/1048816>,Ustaoset,,,,,,,,,
<http://vocab.getty.edu/tgn/1046974>,Spadafora,,,,,,,,,
<http://vocab.getty.edu/tgn/1047280>,Valenza,,,,,,,,,
<http://vocab.getty.edu/tgn/1063874>,Aarberg,,,,,,,,,
<http://vocab.getty.edu/tgn/1054146>,Gradizhsk,,,,,,,,,
<http://vocab.getty.edu/tgn/1049201>,Leśna,,,,,,,,,
<http://vocab.getty.edu/tgn/1049039>,Głogów Małopolski,,,,,,,,,
<http://vocab.getty.edu/tgn/1049026>,Dzierżoniów,,,,,,,,,
<http://vocab.getty.edu/tgn/1047566>,Mondorf-les-Bains,,,,,,,,,
<http://vocab.getty.edu/tgn/1047702>,De Bilt,,,,,,,,,
<http://vocab.getty.edu/tgn/1050967>,North Queensferry,North Queensferry,,,,,,,,
<http://vocab.getty.edu/tgn/1049130>,Kamienna Góra,,,,,,,,,
<http://vocab.getty.edu/tgn/1049821>,Matosinhos,,,,,,,,,
<http://vocab.getty.edu/tgn/1049304>,Nysa,,,,,,,,,
<http://vocab.getty.edu/tgn/1049284>,Nidzica,,,,,,,,,
<http://vocab.getty.edu/tgn/1048855>,Świecie,,,,,,,,,
<http://vocab.getty.edu/tgn/8699654>,Champex d'en Haut,,,,Champex d'en Haut,,,,,
<http://vocab.getty.edu/tgn/8699772>,Barlei,,Barlei,,,,,,,
<http://vocab.getty.edu/tgn/8699336>,Dasciun,,,,,,,,,
<http://vocab.getty.edu/tgn/8699798>,La Prâlay,,,,La Prâlay,,,,,
<http://vocab.getty.edu/tgn/8699503>,Boi de Bay,,,,Boi de Bay,,,,,
<http://vocab.getty.edu/tgn/8699988>,Le Petit Miolan,,,,Le Petit Miolan,,,,,
<http://vocab.getty.edu/tgn/8699435>,Plein Vent,,,,Plein Vent,,,,,
<http://vocab.getty.edu/tgn/8699464>,La Poudrière,,,,La Poudrière,,,,,
<http://vocab.getty.edu/tgn/8699362>,Buaira,,,,,,,,,
<http://vocab.getty.edu/tgn/8699543>,Daillon,,,,Daillon,,,,,
<http://vocab.getty.edu/tgn/8699762>,Chlusmatte,,Chlusmatte,,,,,,,
<http://vocab.getty.edu/tgn/8699810>,Castaneda,,,Castaneda,,,,,,
<http://vocab.getty.edu/tgn/8699992>,Barlei,,Barlei,,,,,,,
<http://vocab.getty.edu/tgn/8699945>,Marsillon,,,,Marsillon,,,,,
<http://vocab.getty.edu/tgn/8699594>,Curvera da Sura,,,,,,,,,
<http://vocab.getty.edu/tgn/8699453>,Chez Ferrand,,,,Chez Ferrand,,,,,
<http://vocab.getty.edu/tgn/8699607>,Ambriv,,,Ambriv,,,,,,
<http://vocab.getty.edu/tgn/8699565>,Alva,,,Alva,,,,,,
<http://vocab.getty.edu/tgn/8699395>,Bonatchiesse,,,,Bonatchiesse,,,,,
<http://vocab.getty.edu/tgn/8699505>,Chalets de l'Abbaye,,,,Chalets de l'Abbaye,,,,,
<http://vocab.getty.edu/tgn/8699408>,Arpette,,,,Arpette,,,,,
<http://vocab.getty.edu/tgn/8699510>,Choully,,,,Choully,,,,,
<http://vocab.getty.edu/tgn/8699755>,Chèvres,,,,Chèvres,,,,,
<http://vocab.getty.edu/tgn/8699799>,Boreime,,,,Boreime,,,,,
<http://vocab.getty.edu/tgn/8699732>,La Rosse,,,,La Rosse,,,,,
<http://vocab.getty.edu/tgn/8699699>,Sézenove,,,,Sézenove,,,,,
<http://vocab.getty.edu/tgn/8699714>,La Châtelle,,,,La Châtelle,,,,,
<http://vocab.getty.edu/tgn/8699712>,La Forêt,,,,La Forêt,,,,,
<http://vocab.getty.edu/tgn/8699869>,Cif,,,Cif,,,,,,
<http://vocab.getty.edu/tgn/8699327>,Cromaiò,,,,,,,,,
<http://vocab.getty.edu/tgn/8699962>,Boirion,,,,Boirion,,,,,
<http://vocab.getty.edu/tgn/8699827>,Duegn,,,,,,,,,
<http://vocab.getty.edu/tgn/8699443>,Choin,,,,Choin,,,,,
<http://vocab.getty.edu/tgn/8699749>,Aïre,,,,Aïre,,,,,
<http://vocab.getty.edu/tgn/8699442>,La Tour,,,,La Tour,,,,,
<http://vocab.getty.edu/tgn/8699694>,Cerise,,,,Cerise,,,,,
<http://vocab.getty.edu/tgn/8699969>,Asp,,Asp,,,,,,,
<http://vocab.getty.edu/tgn/8699748>,Loëx,,,,Loëx,,,,,
<http://vocab.getty.edu/tgn/8699325>,Arabella,,,,,,,,,
<http://vocab.getty.edu/tgn/8699559>,Forba,,,Forba,,,,,,
<http://vocab.getty.edu/tgn/8699609>,Andrana,,,Andrana,,,,,,
<http://vocab.getty.edu/tgn/8699508>,Choulex,,,,Choulex,,,,,
<http://vocab.getty.edu/tgn/8699829>,Curvera da Sot,,,,,,,,,
<http://vocab.getty.edu/tgn/8699744>,Äbnet,,Äbnet,,,,,,,
<http://vocab.getty.edu/tgn/8699704>,Eaumorte,,,,Eaumorte,,,,,
<http://vocab.getty.edu/tgn/8699480>,Le Chêne,,,,Le Chêne,,,,,
<http://vocab.getty.edu/tgn/8699718>,Beulet,,,,Beulet,,,,,
<http://vocab.getty.edu/tgn/8699532>,Culet,,,,Culet,,,,,
<http://vocab.getty.edu/tgn/8699926>,Biel,,Biel,,,,,,,
<http://vocab.getty.edu/tgn/8699666>,Coterêche,,,,Coterêche,,,,,
<http://vocab.getty.edu/tgn/8699871>,Alp Ota Suot,,,,,,,,,
<http://vocab.getty.edu/tgn/8699651>,Chez les Reuses,,,,Chez les Reuses,,,,,
<http://vocab.getty.edu/tgn/8699319>,Bastian,,,Bastian,,,,,,
<http://vocab.getty.edu/tgn/8699982>,Coor,,,,Coor,,,,,
<http://vocab.getty.edu/tgn/8699465>,La Grande Bedare,,,,La Grande Bedare,,,,,
<http://vocab.getty.edu/tgn/8699550>,Despüs,,,Despüs,,,,,,
<http://vocab.getty.edu/tgn/8699716>,La Colchide,,,,La Colchide,,,,,
<http://vocab.getty.edu/tgn/8699468>,Crest-d'El,,,,Crest-d'El,,,,,
<http://vocab.getty.edu/tgn/8699817>,Campasc,,,,,,,,,
<http://vocab.getty.edu/tgn/8699612>,Grevasalvas,,,,,,,,,
<http://vocab.getty.edu/tgn/8699896>,Chez les Addy,,,,Chez les Addy,,,,,
<http://vocab.getty.edu/tgn/8699554>,I Betin,,,I Betin,,,,,,
<http://vocab.getty.edu/tgn/8699412>,Barati,,,,Barati,,,,,
<http://vocab.getty.edu/tgn/8699469>,Breite Stäg,,Breite Stäg,,,,,,,
<http://vocab.getty.edu/tgn/8699868>,Alp Prasüra,,,,,,,,,
<http://vocab.getty.edu/tgn/8699778>,Crie,,,,Crie,,,,,
<http://vocab.getty.edu/tgn/8699536>,La Brunette,,,,La Brunette,,,,,
<http://vocab.getty.edu/tgn/8699788>,Champex,,,,Champex,,,,,
<http://vocab.getty.edu/tgn/8699805>,I Monas,,,I Monas,,,,,,
<http://vocab.getty.edu/tgn/8699531>,La Scie,,,,La Scie,,,,,
<http://vocab.getty.edu/tgn/8699359>,Blaunca,,,,,,,,,
<http://vocab.getty.edu/tgn/8699458>,Clos de Champagne,,,,Clos de Champagne,,,,,
<http://vocab.getty.edu/tgn/8699961>,Gennecy,,,,Gennecy,,,,,
<http://vocab.getty.edu/tgn/8699965>,Maison Carrée,,,,Maison Carrée,,,,,
<http://vocab.getty.edu/tgn/8699698>,Lully,,,,Lully,,,,,
<http://vocab.getty.edu/tgn/8699729>,Bodma,,Bodma,,,,,,,
<http://vocab.getty.edu/tgn/8699786>,En Collatel,,,,En Collatel,,,,,
<http://vocab.getty.edu/tgn/8699797>,Binii,,,,Binii,,,,,
<http://vocab.getty.edu/tgn/8699329>,Campac,,,Campac,,,,,,
<http://vocab.getty.edu/tgn/8699534>,Chrizji,,Chrizji,,,,,,,
<http://vocab.getty.edu/tgn/8699902>,Champex d'en Bas,,,,Champex d'en Bas,,,,,
<http://vocab.getty.edu/tgn/8699976>,Biela,,Biela,,,,,,,
<http://vocab.getty.edu/tgn/8699769>,Daviaz,,,,Daviaz,,,,,
<http://vocab.getty.edu/tgn/8699339>,Cüa,,,,,,,,,
<http://vocab.getty.edu/tgn/8699555>,Bregnon,,,Bregnon,,,,,,
<http://vocab.getty.edu/tgn/8699956>,Barneuza Alpage,,,,Barneuza Alpage,,,,,
<http://vocab.getty.edu/tgn/8699838>,Fordecia,,,,,,,,,
<http://vocab.getty.edu/tgn/8699790>,Chez Gillabert,,,,Chez Gillabert,,,,,
<http://vocab.getty.edu/tgn/8699580>,Caccior,,,Caccior,,,,,,
<http://vocab.getty.edu/tgn/8699364>,Camou,,,Camou,,,,,,
<http://vocab.getty.edu/tgn/8699959>,Chez Mauris,,,,Chez Mauris,,,,,
<http://vocab.getty.edu/tgn/8699573>,Cadera Dafora,,,,,,,,,
<http://vocab.getty.edu/tgn/8699571>,Irola,,,Irola,,,,,,
<http://vocab.getty.edu/tgn/8699724>,Les Biolays,,,,Les Biolays,,,,,
<http://vocab.getty.edu/tgn/8699939>,Biel,,Biel,,,,,,,
<http://vocab.getty.edu/tgn/8699781>,Bellebouche,,,,Bellebouche,,,,,
<http://vocab.getty.edu/tgn/8699472>,La Peufaire,,,,La Peufaire,,,,,
<http://vocab.getty.edu/tgn/8699562>,Braga,,,Braga,,,,,,
<http://vocab.getty.edu/tgn/8699402>,Commeire,,,,Commeire,,,,,
<http://vocab.getty.edu/tgn/8699658>,Chez les Giroud,,,,Chez les Giroud,,,,,
<http://vocab.getty.edu/tgn/7010570>,Beauvais,,,,,,,,,
<http://vocab.getty.edu/tgn/7010514>,Sopron,,,,,,,,,
<http://vocab.getty.edu/tgn/7009860>,Solna,,,,,,,,,
<http://vocab.getty.edu/tgn/7009960>,Tampere,,,,,,,,,
<http://vocab.getty.edu/tgn/7010279>,Ambleside,Ambleside,,,,,,,,
<http://vocab.getty.edu/tgn/7010282>,Serpukhov,,,,,,,,,
<http://vocab.getty.edu/tgn/7009954>,Göteborg,Gothenburg,,,,,,,,
<http://vocab.getty.edu/tgn/7008991>,Bourg-la-Reine,,,,,,,,,
<http://vocab.getty.edu/tgn/7010398>,Cori,,,,,,,,,
<http://vocab.getty.edu/tgn/7010874>,Cambridge,Cambridge,,,,,,,,
<http://vocab.getty.edu/tgn/7010190>,Magnitogorsk,,,,,,,,,
