Concept,Label,@en,@de,@it,@fr,@hu,@ca,@ru,@es,@el-latn
<http://vocab.getty.edu/tgn/1030136>,New Alresford,"""New Alresford""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1028585>,Boxmoor,,,,,,,,,
<http://vocab.getty.edu/tgn/1025805>,Möllersdorf,,,,,,,,,
<http://vocab.getty.edu/tgn/1025456>,Bludenz,,,,,,,,,
<http://vocab.getty.edu/tgn/1027370>,Mariánské Lázně,,,,,,,,,
<http://vocab.getty.edu/tgn/1027016>,Červený Kostelec,,,,,,,,,
<http://vocab.getty.edu/tgn/1025977>,Radstadt,,,,,,,,,
<http://vocab.getty.edu/tgn/1025984>,Rankweil,,,,,,,,,
<http://vocab.getty.edu/tgn/1031182>,Woking,"""Woking""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1027394>,Moravská Třebová,,,,,,,,,
<http://vocab.getty.edu/tgn/1027423>,Nové Město nad Metují,,,,,,,,,
<http://vocab.getty.edu/tgn/1025641>,Hall in Tirol,,,,,,,,,
<http://vocab.getty.edu/tgn/1029771>,Knutsford,,,,,,,,,
<http://vocab.getty.edu/tgn/1030208>,Northiam,"""Northiam""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1025625>,Höchst,,,,,,,,,
<http://vocab.getty.edu/tgn/1028596>,Braintree,,,,,,,,,
<http://vocab.getty.edu/tgn/1029655>,Ide Hill,"""Ide Hill""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1028909>,Colnbrook,"""Colnbrook""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1027519>,Senec,,,,,,,,,
<http://vocab.getty.edu/tgn/1030643>,Skelmersdale,"""Skelmersdale""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1028481>,Bideford,"""Bideford""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1028966>,Crawley,"""Crawley""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1027710>,Askov,,,,,,,,,
<http://vocab.getty.edu/tgn/1029749>,Kirkbymoorside,,,,,,,,,
<http://vocab.getty.edu/tgn/1030660>,Solihull,"""Solihull""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1026396>,Diksmuide,,,,,,,,,
<http://vocab.getty.edu/tgn/1026252>,Zürs,,,,,,,,,
<http://vocab.getty.edu/tgn/1026347>,Bouillon,,,,,,,,,
<http://vocab.getty.edu/tgn/1026007>,Rottenmann,,,,,,,,,
<http://vocab.getty.edu/tgn/1031061>,West Malling,"""West Malling""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1026264>,Zwentendorf,,,,,,,,,
<http://vocab.getty.edu/tgn/1027215>,Hrádek nad Nisou,,,,,,,,,
<http://vocab.getty.edu/tgn/1028875>,Cleckheaton,"""Cleckheaton""@en-gb",,,,,,,,
<http://vocab.getty.edu/tgn/1027418>,Nova Paka,,,,,,,,,
<http://vocab.getty.edu/tgn/1026348>,Boussu,,,,,,,,,
<http://vocab.getty.edu/tgn/1025938>,Perchtoldsdorf,,,,,,,,,
<http://vocab.getty.edu/tgn/1028322>,Arley,,,,,,,,,
<http://vocab.getty.edu/tgn/1027506>,Ružomberok,,,,,,,,,
<http://vocab.getty.edu/tgn/1027426>,Nové Sedlo,,,,,,,,,
<http://vocab.getty.edu/tgn/1025825>,Maria Enzersdorf,,,,,,,,,
<http://vocab.getty.edu/tgn/1026842>,Asenovgrad,,,,,,,,,
<http://vocab.getty.edu/tgn/1025721>,Kirchberg,,,,,,,,,
<http://vocab.getty.edu/tgn/1026393>,Deurne,,,,,,,,,
<http://vocab.getty.edu/tgn/1026209>,Wattens,,,,,,,,,
<http://vocab.getty.edu/tgn/1025618>,Gunskirchen,,,,,,,,,
<http://vocab.getty.edu/tgn/1025677>,Horn,,,,,,,,,
<http://vocab.getty.edu/tgn/1025696>,Köflach,,,,,,,,,
<http://vocab.getty.edu/tgn/1027291>,Kostelec nad Labem,,,,,,,,,
<http://vocab.getty.edu/tgn/1025502>,Ehrwald,,,,,,,,,
<http://vocab.getty.edu/tgn/1026020>,Sankt Anton am Arlberg,,,,,,,,,
<http://vocab.getty.edu/tgn/1026367>,Chaudfontaine,,,,,,,,,
<http://vocab.getty.edu/tgn/1028961>,Cranbrook,"""Cranbrook""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1030976>,Wallasey,"""Wallasey""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1025894>,Nofels,,,,,,,,,
<http://vocab.getty.edu/tgn/1031011>,Washington,"""Washington""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1027565>,Svatava,,,,,,,,,
<http://vocab.getty.edu/tgn/1030741>,Staveley,,,,,,,,,
<http://vocab.getty.edu/tgn/1025803>,Mödling,,,,,,,,,
<http://vocab.getty.edu/tgn/1025801>,Lustenau,,,,,,,,,
<http://vocab.getty.edu/tgn/1031273>,Ekenäs,,,,,,,,,
<http://vocab.getty.edu/tgn/1025632>,Haag am Hausruck,,,,,,,,,
<http://vocab.getty.edu/tgn/1029209>,Fairseat,,,,,,,,,
<http://vocab.getty.edu/tgn/1027001>,Ústí nad Labem,"""Ústí nad Labem""@en","""Aussig""@de",,,,,,,
<http://vocab.getty.edu/tgn/1026231>,Wiener Neudorf,,,,,,,,,
<http://vocab.getty.edu/tgn/1026159>,Trins,,,,,,,,,
<http://vocab.getty.edu/tgn/1028342>,Ashton upon Mersey,,,,,,,,,
<http://vocab.getty.edu/tgn/1025638>,Hainburg an der Donau,,,,,,,,,
<http://vocab.getty.edu/tgn/1026416>,Essen,,,,,,,,,
<http://vocab.getty.edu/tgn/1063676>,Strömstad,,,,,,,,,
<http://vocab.getty.edu/tgn/1046476>,San Cataldo,,,,,,,,,
<http://vocab.getty.edu/tgn/1049533>,Tczew,,,,,,,,,
<http://vocab.getty.edu/tgn/1047597>,Aardenburg,,,,,,,,,
<http://vocab.getty.edu/tgn/1062213>,Marbella,,,,,,,,,
<http://vocab.getty.edu/tgn/1063301>,Lidingö,,,,,,,,,
<http://vocab.getty.edu/tgn/1063143>,Hudiksvall,,,,,,,,,
<http://vocab.getty.edu/tgn/1051248>,Chelyabinsk,,,,,,,,,
<http://vocab.getty.edu/tgn/1059674>,Spitak,"""Spitak""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1046831>,Segrate,,,,,,,,,
<http://vocab.getty.edu/tgn/1063688>,Sundsvall,,,,,,,,,
<http://vocab.getty.edu/tgn/1047683>,Brunssum,,,,,,,,,
<http://vocab.getty.edu/tgn/1049401>,Racibórz,,,,,,,,,
<http://vocab.getty.edu/tgn/1058004>,Orel,,,,,,,,,
<http://vocab.getty.edu/tgn/1058952>,Rodionovo-Nesvetayskaya,,,,,,,,,
<http://vocab.getty.edu/tgn/1047706>,De Lier,,,,,,,,,
<http://vocab.getty.edu/tgn/1058042>,Orsk,,,,,,,,,
<http://vocab.getty.edu/tgn/1050641>,East Kilbride,"""East Kilbride""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1046276>,Riccione,,,,,,,,,
<http://vocab.getty.edu/tgn/1047851>,Hoek van Holland,,,,,,,,,
<http://vocab.getty.edu/tgn/1048536>,Finse,,,,,,,,,
<http://vocab.getty.edu/tgn/1063872>,Aadorf,,"""Aadorf""@de",,,,,,,
<http://vocab.getty.edu/tgn/1047536>,Schaan,,,,,,,,,
<http://vocab.getty.edu/tgn/1048868>,Żukowo,,,,,,,,,
<http://vocab.getty.edu/tgn/1063627>,Sollentuna,,,,,,,,,
<http://vocab.getty.edu/tgn/1056987>,Mtskheta,,,,,,,,,
<http://vocab.getty.edu/tgn/1047109>,Tirano,,,,,,,,,
<http://vocab.getty.edu/tgn/1062423>,Sóller,,,,,,,,,
<http://vocab.getty.edu/tgn/1048373>,Kilkeel,"""Kilkeel""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1049816>,Maia,,,,,,,,,
<http://vocab.getty.edu/tgn/1049105>,Jelenia Góra,,,,,,,,,
<http://vocab.getty.edu/tgn/1048663>,Molde,,,,,,,,,
<http://vocab.getty.edu/tgn/1048652>,Lysaker,,,,,,,,,
<http://vocab.getty.edu/tgn/1062696>,Örnsköldsvik,,,,,,,,,
<http://vocab.getty.edu/tgn/1047438>,Villadeati,,,,,,,,,
<http://vocab.getty.edu/tgn/1048031>,Oud-Loosdrecht,,,,,,,,,
<http://vocab.getty.edu/tgn/1049289>,Nowa Ruda,,,,,,,,,
<http://vocab.getty.edu/tgn/1047969>,Nagele,,,,,,,,,
<http://vocab.getty.edu/tgn/1049215>,Lubań,,,,,,,,,
<http://vocab.getty.edu/tgn/1059871>,Stryy,,,,,,,,,
<http://vocab.getty.edu/tgn/1063119>,Hedemora,,,,,,,,,
<http://vocab.getty.edu/tgn/1047594>,Aalsmeer,,,,,,,,,
<http://vocab.getty.edu/tgn/1049355>,Piaseczno,,,,,,,,,
<http://vocab.getty.edu/tgn/1063260>,Kungsbacka,,,,,,,,,
<http://vocab.getty.edu/tgn/1047629>,Baarn,,,,,,,,,
<http://vocab.getty.edu/tgn/1047614>,Amstelveen,,,,,,,,,
<http://vocab.getty.edu/tgn/1048549>,Geiranger,,,,,,,,,
<http://vocab.getty.edu/tgn/1050002>,Aiud,,,,,,,,,
<http://vocab.getty.edu/tgn/1050576>,Cumbernauld,"""Cumbernauld""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1049545>,Trzebiatów,,,,,,,,,
<http://vocab.getty.edu/tgn/1058024>,Orekhovo-Zuyevo,,,,,,,,,
<http://vocab.getty.edu/tgn/1050528>,Clydebank,"""Clydebank""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1062782>,Arvika,,,,,,,,,
<http://vocab.getty.edu/tgn/1049474>,Sopot,,,,,,,,,
<http://vocab.getty.edu/tgn/1048937>,Bogatynia,,,,,,,,,
<http://vocab.getty.edu/tgn/1049176>,Krapkowice,,,,,,,,,
<http://vocab.getty.edu/tgn/1046891>,Sestriere,,,,,,,,,
<http://vocab.getty.edu/tgn/1062363>,Potes,,,,,,,,,
<http://vocab.getty.edu/tgn/1058463>,Pochinok,,,,,,,,,
<http://vocab.getty.edu/tgn/1047532>,Balzers,,,,,,,,,
<http://vocab.getty.edu/tgn/1062956>,Farsta,,,,,,,,,
<http://vocab.getty.edu/tgn/1048924>,Bielawa,,,,,,,,,
<http://vocab.getty.edu/tgn/1062156>,Las Rozas de Madrid,,,,,,,,,
<http://vocab.getty.edu/tgn/1048309>,Banbridge,"""Banbridge""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1062569>,Torrevieja,,,,,,,,,
<http://vocab.getty.edu/tgn/1047398>,Vico Equense,,,,,,,,,
<http://vocab.getty.edu/tgn/1049047>,Gdynia,,,,,,,,,
<http://vocab.getty.edu/tgn/1047719>,Diemen,,,,,,,,,
<http://vocab.getty.edu/tgn/1047537>,Triesen,,,,,,,,,
<http://vocab.getty.edu/tgn/1063415>,Nacka,,,,,,,,,
<http://vocab.getty.edu/tgn/1055388>,Klimovichi,,,,,,,,,
<http://vocab.getty.edu/tgn/1063560>,Saltsjöbaden,,,,,,,,,
<http://vocab.getty.edu/tgn/1063876>,Aarwangen,,,,,,,,,
<http://vocab.getty.edu/tgn/1050277>,Sinaia,,,,,,,,,
<http://vocab.getty.edu/tgn/1050135>,Galaţi,,,,,,,,,
<http://vocab.getty.edu/tgn/1047468>,Villasimius,,,,,,,,,
<http://vocab.getty.edu/tgn/1063877>,Acquarossa,,,"""Acquarossa""@it",,,,,,
<http://vocab.getty.edu/tgn/1062299>,Nules,,,,,,,,,
<http://vocab.getty.edu/tgn/1050766>,Irvine,"""Irvine""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1047690>,Bussum,,,,,,,,,
<http://vocab.getty.edu/tgn/1050874>,Livingston,"""Livingston""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1048068>,Rockanje,,,,,,,,,
<http://vocab.getty.edu/tgn/1063049>,Gustavsberg,,,,,,,,,
<http://vocab.getty.edu/tgn/1047605>,Alblasserdam,,,,,,,,,
<http://vocab.getty.edu/tgn/1048816>,Ustaoset,,,,,,,,,
<http://vocab.getty.edu/tgn/1046974>,Spadafora,,,,,,,,,
<http://vocab.getty.edu/tgn/1047280>,Valenza,,,,,,,,,
<http://vocab.getty.edu/tgn/1063874>,Aarberg,,,,,,,,,
<http://vocab.getty.edu/tgn/1054146>,Gradizhsk,,,,,,,,,
<http://vocab.getty.edu/tgn/1049201>,Leśna,,,,,,,,,
<http://vocab.getty.edu/tgn/1049039>,Głogów Małopolski,,,,,,,,,
<http://vocab.getty.edu/tgn/1049026>,Dzierżoniów,,,,,,,,,
<http://vocab.getty.edu/tgn/1047566>,Mondorf-les-Bains,,,,,,,,,
<http://vocab.getty.edu/tgn/1047702>,De Bilt,,,,,,,,,
<http://vocab.getty.edu/tgn/1050967>,North Queensferry,"""North Queensferry""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1049130>,Kamienna Góra,,,,,,,,,
<http://vocab.getty.edu/tgn/1049821>,Matosinhos,,,,,,,,,
<http://vocab.getty.edu/tgn/1049304>,Nysa,,,,,,,,,
<http://vocab.getty.edu/tgn/1049284>,Nidzica,,,,,,,,,
<http://vocab.getty.edu/tgn/1048855>,Świecie,,,,,,,,,
<http://vocab.getty.edu/tgn/1063983>,Cham,,,,,,,,,
<http://vocab.getty.edu/tgn/1063898>,Andelfingen,,,,,,,,,
<http://vocab.getty.edu/tgn/1063888>,Allschwil,,,,,,,,,
<http://vocab.getty.edu/tgn/1063896>,Amsteg,,,,,,,,,
<http://vocab.getty.edu/tgn/1063987>,Charmey,,,,,,,,,
<http://vocab.getty.edu/tgn/1063947>,Bivio,,,"""Bivio""@it",,,,,,
<http://vocab.getty.edu/tgn/1064025>,Dussnang,,,,,,,,,
<http://vocab.getty.edu/tgn/1063918>,Büren an der Aare,,,,,,,,,
<http://vocab.getty.edu/tgn/1063988>,Chavornay,,,,,,,,,
<http://vocab.getty.edu/tgn/1063897>,Andeer,,,,,,,,,
<http://vocab.getty.edu/tgn/1064023>,Dongio,,,"""Dongio""@it",,,,,,
<http://vocab.getty.edu/tgn/1063973>,Camedo,,,"""Camedo""@it",,,,,,
<http://vocab.getty.edu/tgn/1064026>,Ebnat,,,,,,,,,
<http://vocab.getty.edu/tgn/1063974>,Campo Blenio,,,"""Campo Blenio""@it",,,,,,
<http://vocab.getty.edu/tgn/1063949>,Blonay,,,,,,,,,
<http://vocab.getty.edu/tgn/1063941>,Bière,,,,,,,,,
<http://vocab.getty.edu/tgn/1063904>,Arbon,,"""Arbon""@de",,,,,,,
<http://vocab.getty.edu/tgn/1063884>,Aigle,,,,"""Aigle""@fr",,,,,
<http://vocab.getty.edu/tgn/1063928>,Baulmes,,,,,,,,,
<http://vocab.getty.edu/tgn/1063933>,Beinwil am See,,,,,,,,,
<http://vocab.getty.edu/tgn/1063958>,Breno,,,"""Breno""@it",,,,,,
<http://vocab.getty.edu/tgn/1063916>,Bätterkinden,,,,,,,,,
<http://vocab.getty.edu/tgn/1063996>,Collombey,,,,"""Collombey""@fr",,,,,
<http://vocab.getty.edu/tgn/1063931>,Beckenried,,,,,,,,,
<http://vocab.getty.edu/tgn/1063986>,Chancy,,,,"""Chancy""@fr",,,,,
<http://vocab.getty.edu/tgn/1064006>,Crassier,,,,"""Crassier""@fr",,,,,
<http://vocab.getty.edu/tgn/1063934>,Bellelay,,,,,,,,,
<http://vocab.getty.edu/tgn/1063953>,Bonfol,,,,,,,,,
<http://vocab.getty.edu/tgn/1063902>,Aquila,,,"""Aquila""@it",,,,,,
<http://vocab.getty.edu/tgn/1064002>,Cossonay,,,,,,,,,
<http://vocab.getty.edu/tgn/1063966>,Brunni,,,,,,,,,
<http://vocab.getty.edu/tgn/1063979>,Celerina,,,"""Celerina""@it",,,,,,
<http://vocab.getty.edu/tgn/1063903>,Arbedo,,,,,,,,,
<http://vocab.getty.edu/tgn/1064007>,Cresta,,,,,,,,,
<http://vocab.getty.edu/tgn/1063969>,Buchs,,,,,,,,,
<http://vocab.getty.edu/tgn/1064016>,Dielsdorf,,,,,,,,,
<http://vocab.getty.edu/tgn/1063948>,Blatten,,"""Blatten""@de",,,,,,,
<http://vocab.getty.edu/tgn/1063879>,Adliswil,,,,,,,,,
<http://vocab.getty.edu/tgn/1063967>,Brusio,,,"""Brusio""@it",,,,,,
<http://vocab.getty.edu/tgn/1063923>,Balgach,,"""Balgach""@de",,,,,,,
<http://vocab.getty.edu/tgn/1063909>,Arosa,,,,,,,,,
<http://vocab.getty.edu/tgn/1063942>,Biasca,,,"""Biasca""@it",,,,,,
<http://vocab.getty.edu/tgn/1064027>,Echallens,,,,,,,,,
<http://vocab.getty.edu/tgn/1063956>,Braunwald,,,,,,,,,
<http://vocab.getty.edu/tgn/1064022>,Dombresson,,,,,,,,,
<http://vocab.getty.edu/tgn/1063945>,Binningen,,,,,,,,,
<http://vocab.getty.edu/tgn/1064021>,Domat/Ems,,"""Domat/Ems""@de",,,,,,,
<http://vocab.getty.edu/tgn/1063982>,Châtel-Saint-Denis,,,,,,,,,
<http://vocab.getty.edu/tgn/1063937>,Bergün,,,,,,,,,
<http://vocab.getty.edu/tgn/1064028>,Eglisau,,,,,,,,,
<http://vocab.getty.edu/tgn/1063989>,Cheseaux,,,,,,,,,
<http://vocab.getty.edu/tgn/1063882>,Affoltern,"""Affoltern""@en",,,,,,,,
<http://vocab.getty.edu/tgn/1063952>,Boncourt,,,,,,,,,
<http://vocab.getty.edu/tgn/1063930>,Beatenberg,,,,,,,,,
<http://vocab.getty.edu/tgn/1063878>,Adelboden,,,,,,,,,
<http://vocab.getty.edu/tgn/1063901>,Apples,,,,,,,,,
<http://vocab.getty.edu/tgn/1063995>,Cimalmotto,,,"""Cimalmotto""@it",,,,,,
<http://vocab.getty.edu/tgn/1063880>,Aesch,,,,,,,,,
<http://vocab.getty.edu/tgn/1064003>,Court,,,,,,,,,
<http://vocab.getty.edu/tgn/1064009>,Curaglia,,,,,,,,,
<http://vocab.getty.edu/tgn/1063908>,Arolla,,,,"""Arolla""@fr",,,,,
<http://vocab.getty.edu/tgn/1063927>,Bassecourt,,,,,,,,,
<http://vocab.getty.edu/tgn/1063925>,Bargen,,,,,,,,,
<http://vocab.getty.edu/tgn/1064012>,Dürrenboden,,,,,,,,,
<http://vocab.getty.edu/tgn/1063971>,Buochs,,,,,,,,,
<http://vocab.getty.edu/tgn/1063955>,Bourg-Saint-Pierre,,,,,,,,,
<http://vocab.getty.edu/tgn/1063894>,Amriswill,,,,,,,,,
<http://vocab.getty.edu/tgn/1063975>,Campocologno,,,"""Campocologno""@it",,,,,,
<http://vocab.getty.edu/tgn/1064000>,Concise,,,,,,,,,
<http://vocab.getty.edu/tgn/1063944>,Bignasco,,,"""Bignasco""@it",,,,,,
<http://vocab.getty.edu/tgn/1063906>,Ardon,,,,"""Ardon""@fr",,,,,
<http://vocab.getty.edu/tgn/1063887>,Alle,,,,,,,,,
<http://vocab.getty.edu/tgn/1063950>,Boltigen,,,,,,,,,
<http://vocab.getty.edu/tgn/1063951>,Bonaduz,,,,,,,,,
<http://vocab.getty.edu/tgn/1063924>,Balsthal,,,,,,,,,
<http://vocab.getty.edu/tgn/1063999>,Compatsch,,,,,,,,,
<http://vocab.getty.edu/tgn/1064010>,Döttingen,,,,,,,,,
<http://vocab.getty.edu/tgn/1063905>,Ardez,,,,,,,,,
<http://vocab.getty.edu/tgn/1063992>,Chippis,,,,"""Chippis""@fr",,,,,
<http://vocab.getty.edu/tgn/1063940>,Bex,,,,"""Bex""@fr",,,,,
<http://vocab.getty.edu/tgn/1063963>,Broc,,,,,,,,,
<http://vocab.getty.edu/tgn/1063976>,Capolago,,,"""Capolago""@it",,,,,,
<http://vocab.getty.edu/tgn/1064008>,Cully,,,,,,,,,
<http://vocab.getty.edu/tgn/1063881>,Aeschi,,,,,,,,,
<http://vocab.getty.edu/tgn/1064001>,Coppet,,,,"""Coppet""@fr",,,,,
<http://vocab.getty.edu/tgn/1063915>,Ayer,,,,"""Ayer""@fr",,,,,
<http://vocab.getty.edu/tgn/1063883>,Agno,,,,,,,,,
<http://vocab.getty.edu/tgn/1063984>,Champéry,,,,"""Champéry""@fr",,,,,
<http://vocab.getty.edu/tgn/1063892>,Alvaneu,,,,,,,,,
<http://vocab.getty.edu/tgn/1063910>,Arth,,,,,,,,,
<http://vocab.getty.edu/tgn/1063913>,Ausserferrera,,,,,,,,,
<http://vocab.getty.edu/tgn/1063936>,Belp,,,,,,,,,
<http://vocab.getty.edu/tgn/1063985>,Champex,,,,"""Champex""@fr",,,,,
<http://vocab.getty.edu/tgn/1063991>,Chiasso,,,"""Chiasso""@it",,,,,,
<http://vocab.getty.edu/tgn/1063920>,Baar,,,,,,,,,
<http://vocab.getty.edu/tgn/1063981>,Château-d'Oex,,,,,,,,,
<http://vocab.getty.edu/tgn/1063997>,Colombier,,,,,,,,,
<http://vocab.getty.edu/tgn/1063889>,Alpnachstad,,,,,,,,,
<http://vocab.getty.edu/tgn/1064013>,Dagmersellen,,,,,,,,,
<http://vocab.getty.edu/tgn/1063968>,Bubendorf,,,,,,,,,
<http://vocab.getty.edu/tgn/7658097>,Cergy-Pontoise,"""Cergy-Pontoise""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7594005>,Hovedstaden,,,,,,,,,
<http://vocab.getty.edu/tgn/7594767>,Tbilisi,,,,,,,,,
<http://vocab.getty.edu/tgn/7594417>,"Kyyiv, Misto",,,,,,,,,
<http://vocab.getty.edu/tgn/7594240>,Valletta,,,,,,,,,
<http://vocab.getty.edu/tgn/7335816>,Gajanejos,,,,,,,,,
<http://vocab.getty.edu/tgn/7892732>,Sutton,"""Sutton""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7902213>,Tírins,,,,,,,,,
<http://vocab.getty.edu/tgn/7594396>,Varsinais-Suomi,,,,,,,,,
<http://vocab.getty.edu/tgn/7467006>,Birdham,"""Birdham""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7445667>,South Harting,"""South Harting""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8697556>,Vinica,,,,,,,,,
<http://vocab.getty.edu/tgn/7594650>,Toshkent,,,,,,,,,
<http://vocab.getty.edu/tgn/7594106>,Pécs,,,,,,,,,
<http://vocab.getty.edu/tgn/7593918>,Pardubický Kraj,,,,,,,,,
<http://vocab.getty.edu/tgn/7665285>,Allonzier-la-Caille,"""Allonzier-la-Caille""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7594441>,Ercolano,,,"""Ercolano""@it",,,,,,
<http://vocab.getty.edu/tgn/8698355>,Bersach,,,,,,,,,
<http://vocab.getty.edu/tgn/7657743>,Cahagnes,"""Cahagnes""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8698351>,Cologna,,,"""Cologna""@it",,,,,,
<http://vocab.getty.edu/tgn/7667038>,Aubigny-au-Bac,"""Aubigny-au-Bac""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7740973>,Sulgen,,"""Sulgen""@de",,,,,,,
<http://vocab.getty.edu/tgn/7460960>,Lapworth,"""Lapworth""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7593915>,Liberecký Kraj,,,,,,,,,
<http://vocab.getty.edu/tgn/8698475>,Bodmen,,"""Bodmen""@de",,,,,,,
<http://vocab.getty.edu/tgn/7594379>,Etelä-Karjala,,,,,,,,,
<http://vocab.getty.edu/tgn/7594380>,Etelä-Pohjanmaa,,,,,,,,,
<http://vocab.getty.edu/tgn/8698464>,Bardonnex,,,,"""Bardonnex""@fr",,,,,
<http://vocab.getty.edu/tgn/7593913>,Karlovarský Kraj,,,,,,,,,
<http://vocab.getty.edu/tgn/7593747>,Dublin,,,,,,,,,
<http://vocab.getty.edu/tgn/7594387>,Lappi,,,,,,,,,
<http://vocab.getty.edu/tgn/7443804>,Zennor,"""Zennor""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7448556>,Tal-y-Cafn,"""Tal-y-Cafn""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7668981>,Ljubljana,,,,,,,,,
<http://vocab.getty.edu/tgn/7442936>,Walford,"""Walford""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8698473>,Champlong,,,,"""Champlong""@fr",,,,,
<http://vocab.getty.edu/tgn/7594737>,Permskiy Kray,,,,,,,,,
<http://vocab.getty.edu/tgn/7668535>,Rīga,,,,,,,,,
<http://vocab.getty.edu/tgn/7593901>,Minsk,,,,,,,"""Minsk""@ru",,
<http://vocab.getty.edu/tgn/7740966>,Kleinandelfingen,,,,,,,,,
<http://vocab.getty.edu/tgn/7344904>,Altea la Vieja,,,,,,,,,
<http://vocab.getty.edu/tgn/7593744>,Fingal,"""Fingal""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7593919>,Plzeňský Kraj,,,,,,,,,
<http://vocab.getty.edu/tgn/7459808>,Porthcurno,"""Porthcurno""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7445039>,Woodford,"""Woodford""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8698366>,Cebbia,,,"""Cebbia""@it",,,,,,
<http://vocab.getty.edu/tgn/7902197>,"Newry, Mourne and Down",,,,,,,,,
<http://vocab.getty.edu/tgn/7593922>,Zlínský Kraj,,,,,,,,,
<http://vocab.getty.edu/tgn/7322689>,Salorino,,,,,,,,,
<http://vocab.getty.edu/tgn/7460655>,Holmwood,"""Holmwood""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7594273>,Corse,"""Corsica""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7594386>,Kymenlaakso,,,,,,,,,
<http://vocab.getty.edu/tgn/7339952>,Cuntis,,,,,,,,,
<http://vocab.getty.edu/tgn/7593966>,Budva,,,,,,,,,
<http://vocab.getty.edu/tgn/7752208>,Donai,"""Donai""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7740968>,Ringgenberg,,,,,,,,,
<http://vocab.getty.edu/tgn/7658764>,Changis-sur-Marne,"""Changis-sur-Marne""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7593920>,Ústecký Kraj,,,,,,,,,
<http://vocab.getty.edu/tgn/7343927>,Casares,,,,,,,,,
<http://vocab.getty.edu/tgn/7462475>,Highgate,"""Highgate""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7902206>,Belfast,,,,,,,,,
<http://vocab.getty.edu/tgn/7594131>,Birkirkara,,,,,,,,,
<http://vocab.getty.edu/tgn/7663571>,Beauvallon,"""Beauvallon""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7657270>,Cap-d'Ail,"""Cap-d'Ail""@en",,,,,,,,
<http://vocab.getty.edu/tgn/7461129>,Llangynog,"""Llangynog""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8698353>,Canova,,,"""Canova""@it",,,,,,
<http://vocab.getty.edu/tgn/7594382>,Kanta-Häme,,,,,,,,,
<http://vocab.getty.edu/tgn/7544517>,Alvaschein,,,,,,,,,
<http://vocab.getty.edu/tgn/7441807>,Windsor,"""Windsor""@en",,,,,,,,
<http://vocab.getty.edu/tgn/8698368>,Andergia,,,"""Andergia""@it",,,,,,
<http://vocab.getty.edu/tgn/7594392>,Pohjois-Pohjanmaa,,,,,,,,,
<http://vocab.getty.edu/tgn/7594395>,Uusimaa,,,,,,,,,
<http://vocab.getty.edu/tgn/8698451>,Alesse,,,,"""Alesse""@fr",,,,,
<http://vocab.getty.edu/tgn/7594305>,Paestum,,,,,,,,,
<http://vocab.getty.edu/tgn/7594006>,Midtjylland,,,,,,,,,
<http://vocab.getty.edu/tgn/7594385>,Keski-Suomi,,,,,,,,,
<http://vocab.getty.edu/tgn/7594098>,Győr,,,,,,,,,
<http://vocab.getty.edu/tgn/7593914>,Královéhradecký Kraj,,,,,,,,,
