Concept,Label,@en,@de,@it,@fr,@hu,@ca,@ru,@es,@el-latn,Lat,Long
<http://vocab.getty.edu/tgn/1027426>,Nové Sedlo,,,,,,,,,,50.2167,12.7333
<http://vocab.getty.edu/tgn/1025825>,Maria Enzersdorf,,,,,,,,,,48.1,16.2833
<http://vocab.getty.edu/tgn/1026842>,Asenovgrad,,,,,,,,,,42,24.8833
<http://vocab.getty.edu/tgn/1025721>,Kirchberg,,,,,,,,,,48.45,15.9
<http://vocab.getty.edu/tgn/1026393>,Deurne,,,,,,,,,,51.221343,4.465948
<http://vocab.getty.edu/tgn/1026209>,Wattens,,,,,,,,,,47.3,11.6167
<http://vocab.getty.edu/tgn/1025618>,Gunskirchen,,,,,,,,,,48.1333,12.9667
<http://vocab.getty.edu/tgn/1025677>,Horn,,,,,,,,,,48.6667,15.6667
<http://vocab.getty.edu/tgn/1025696>,Köflach,,,,,,,,,,47.0667,15.0667
<http://vocab.getty.edu/tgn/1027291>,Kostelec nad Labem,,,,,,,,,,50.2333,14.6
<http://vocab.getty.edu/tgn/1025502>,Ehrwald,,,,,,,,,,47.4,10.9333
<http://vocab.getty.edu/tgn/1026020>,Sankt Anton am Arlberg,,,,,,,,,,47.1333,10.2667
<http://vocab.getty.edu/tgn/1026367>,Chaudfontaine,,,,,,,,,,50.583333,5.633333
<http://vocab.getty.edu/tgn/1028961>,Cranbrook,"""Cranbrook""@en",,,,,,,,,51.083333,0.533333
<http://vocab.getty.edu/tgn/1030976>,Wallasey,"""Wallasey""@en",,,,,,,,,53.433333,-3.066667
<http://vocab.getty.edu/tgn/1025894>,Nofels,,,,,,,,,,47.2667,9.5833
<http://vocab.getty.edu/tgn/1031011>,Washington,"""Washington""@en",,,,,,,,,54.9,-1.516667
<http://vocab.getty.edu/tgn/1027565>,Svatava,,,,,,,,,,50.1833,12.6333
<http://vocab.getty.edu/tgn/1030741>,Staveley,,,,,,,,,,53.266667,-1.35
<http://vocab.getty.edu/tgn/1025803>,Mödling,,,,,,,,,,48.0667,16.3667
<http://vocab.getty.edu/tgn/1025801>,Lustenau,,,,,,,,,,47.4333,9.7
<http://vocab.getty.edu/tgn/1031273>,Ekenäs,,,,,,,,,,60,23.5
<http://vocab.getty.edu/tgn/1025632>,Haag am Hausruck,,,,,,,,,,48.1833,13.6333
<http://vocab.getty.edu/tgn/1029209>,Fairseat,,,,,,,,,,51.3333,0.3333
<http://vocab.getty.edu/tgn/1027001>,Ústí nad Labem,"""Ústí nad Labem""@en","""Aussig""@de",,,,,,,,50.6833,14
<http://vocab.getty.edu/tgn/1026231>,Wiener Neudorf,,,,,,,,,,48.0833,16.3167
<http://vocab.getty.edu/tgn/1026159>,Trins,,,,,,,,,,47.0833,11.4167
<http://vocab.getty.edu/tgn/1028342>,Ashton upon Mersey,,,,,,,,,,53.4333,-2.3167
<http://vocab.getty.edu/tgn/1025638>,Hainburg an der Donau,,,,,,,,,,48.15,16.95
<http://vocab.getty.edu/tgn/1026416>,Essen,,,,,,,,,,51.466667,4.466667
<http://vocab.getty.edu/tgn/1063983>,Cham,,,,,,,,,,47.182126,8.463576
<http://vocab.getty.edu/tgn/1063898>,Andelfingen,,,,,,,,,,47.594829,8.679678
<http://vocab.getty.edu/tgn/1063888>,Allschwil,,,,,,,,,,47.550744,7.535994
<http://vocab.getty.edu/tgn/1063896>,Amsteg,,,,,,,,,,46.771317,8.669632
<http://vocab.getty.edu/tgn/1063987>,Charmey,,,,,,,,,,46.616223,7.168141
<http://vocab.getty.edu/tgn/1063947>,Bivio,,,"""Bivio""@it",,,,,,,46.468518,9.650882
<http://vocab.getty.edu/tgn/1064025>,Dussnang,,,,,,,,,,47.4333,8.9667
<http://vocab.getty.edu/tgn/1063918>,Büren an der Aare,,,,,,,,,,47.139756,7.372197
<http://vocab.getty.edu/tgn/1063988>,Chavornay,,,,,,,,,,46.705656,6.56988
<http://vocab.getty.edu/tgn/1063897>,Andeer,,,,,,,,,,46.603867,9.426647
<http://vocab.getty.edu/tgn/1064023>,Dongio,,,"""Dongio""@it",,,,,,,46.437824,8.955257
<http://vocab.getty.edu/tgn/1063973>,Camedo,,,"""Camedo""@it",,,,,,,46.155112,8.60859
<http://vocab.getty.edu/tgn/1064026>,Ebnat,,,,,,,,,,47.2667,9.1167
<http://vocab.getty.edu/tgn/1063974>,Campo Blenio,,,"""Campo Blenio""@it",,,,,,,46.556683,8.936367
<http://vocab.getty.edu/tgn/1063949>,Blonay,,,,,,,,,,46.465737,6.895053
<http://vocab.getty.edu/tgn/1063941>,Bière,,,,,,,,,,46.537379,6.332352
<http://vocab.getty.edu/tgn/1063904>,Arbon,,"""Arbon""@de",,,,,,,,47.51594,9.43549
<http://vocab.getty.edu/tgn/1063884>,Aigle,,,,"""Aigle""@fr",,,,,,46.31614,6.958194
<http://vocab.getty.edu/tgn/1063928>,Baulmes,,,,,,,,,,46.790264,6.521749
<http://vocab.getty.edu/tgn/1063933>,Beinwil am See,,,,,,,,,,47.2667,8.2167
<http://vocab.getty.edu/tgn/1063958>,Breno,,,"""Breno""@it",,,,,,,46.033477,8.870798
<http://vocab.getty.edu/tgn/1063916>,Bätterkinden,,,,,,,,,,47.133633,7.541035
<http://vocab.getty.edu/tgn/1063996>,Collombey,,,,"""Collombey""@fr",,,,,,46.273851,6.947887
<http://vocab.getty.edu/tgn/1063931>,Beckenried,,,,,,,,,,46.96653,8.47575
<http://vocab.getty.edu/tgn/1063986>,Chancy,,,,"""Chancy""@fr",,,,,,46.149472,5.971914
<http://vocab.getty.edu/tgn/1064006>,Crassier,,,,"""Crassier""@fr",,,,,,46.373591,6.166487
<http://vocab.getty.edu/tgn/1063934>,Bellelay,,,,,,,,,,47.263297,7.166579
<http://vocab.getty.edu/tgn/1063953>,Bonfol,,,,,,,,,,47.477352,7.151441
<http://vocab.getty.edu/tgn/1063902>,Aquila,,,"""Aquila""@it",,,,,,,46.502972,8.948181
<http://vocab.getty.edu/tgn/1064002>,Cossonay,,,,,,,,,,46.614163,6.506653
<http://vocab.getty.edu/tgn/1063966>,Brunni,,,,,,,,,,47.05,8.7167
<http://vocab.getty.edu/tgn/1063979>,Celerina,,,"""Celerina""@it",,,,,,,46.512165,9.857942
<http://vocab.getty.edu/tgn/1063903>,Arbedo,,,,,,,,,,46.2167,9.05
<http://vocab.getty.edu/tgn/1064007>,Cresta,,,,,,,,,,46.473005,9.512428
<http://vocab.getty.edu/tgn/1063969>,Buchs,,,,,,,,,,47.1667,9.4667
<http://vocab.getty.edu/tgn/1064016>,Dielsdorf,,,,,,,,,,47.480247,8.45628
<http://vocab.getty.edu/tgn/1063948>,Blatten,,"""Blatten""@de",,,,,,,,46.420426,7.819293
<http://vocab.getty.edu/tgn/1063879>,Adliswil,,,,,,,,,,47.311896,8.528684
<http://vocab.getty.edu/tgn/1063967>,Brusio,,,"""Brusio""@it",,,,,,,46.259531,10.123846
<http://vocab.getty.edu/tgn/1063923>,Balgach,,"""Balgach""@de",,,,,,,,47.405558,9.607023
<http://vocab.getty.edu/tgn/1063909>,Arosa,,,,,,,,,,46.777926,9.676206
<http://vocab.getty.edu/tgn/1063942>,Biasca,,,"""Biasca""@it",,,,,,,46.356073,8.969924
<http://vocab.getty.edu/tgn/1064027>,Echallens,,,,,,,,,,46.642498,6.637324
<http://vocab.getty.edu/tgn/1063956>,Braunwald,,,,,,,,,,-46.95,9
<http://vocab.getty.edu/tgn/1064022>,Dombresson,,,,,,,,,,47.071971,6.958751
<http://vocab.getty.edu/tgn/1063945>,Binningen,,,,,,,,,,47.533588,7.568512
<http://vocab.getty.edu/tgn/1064021>,Domat/Ems,,"""Domat/Ems""@de",,,,,,,,46.834827,9.450752
<http://vocab.getty.edu/tgn/1063982>,Châtel-Saint-Denis,,,,,,,,,,46.526672,6.89975
<http://vocab.getty.edu/tgn/1063937>,Bergün,,,,,,,,,,46.62906,9.745179
<http://vocab.getty.edu/tgn/1064028>,Eglisau,,,,,,,,,,47.576886,8.526155
<http://vocab.getty.edu/tgn/1063989>,Cheseaux,,,,,,,,,,46.586689,6.606391
<http://vocab.getty.edu/tgn/1063882>,Affoltern,"""Affoltern""@en",,,,,,,,,47.281224,8.45346
<http://vocab.getty.edu/tgn/1063952>,Boncourt,,,,,,,,,,47.495603,7.014229
<http://vocab.getty.edu/tgn/1063930>,Beatenberg,,,,,,,,,,46.693086,7.785226
<http://vocab.getty.edu/tgn/1063878>,Adelboden,,,,,,,,,,46.491829,7.559315
<http://vocab.getty.edu/tgn/1063901>,Apples,,,,,,,,,,46.552405,6.429052
<http://vocab.getty.edu/tgn/1063995>,Cimalmotto,,,"""Cimalmotto""@it",,,,,,,46.283681,8.488581
<http://vocab.getty.edu/tgn/1063880>,Aesch,,,,,,,,,,47.469456,7.595763
<http://vocab.getty.edu/tgn/1064003>,Court,,,,,,,,,,47.23955,7.338886
<http://vocab.getty.edu/tgn/1064009>,Curaglia,,,,,,,,,,46.673195,8.858063
<http://vocab.getty.edu/tgn/1063908>,Arolla,,,,"""Arolla""@fr",,,,,,46.025325,7.481919
<http://vocab.getty.edu/tgn/1063927>,Bassecourt,,,,,,,,,,47.338293,7.244943
<http://vocab.getty.edu/tgn/1063925>,Bargen,,,,,,,,,,47.7667,8.6167
<http://vocab.getty.edu/tgn/1064012>,Dürrenboden,,,,,,,,,,46.933333,8.833333
<http://vocab.getty.edu/tgn/1063971>,Buochs,,,,,,,,,,46.973976,8.422788
<http://vocab.getty.edu/tgn/1063955>,Bourg-Saint-Pierre,,,,,,,,,,45.949168,7.207757
<http://vocab.getty.edu/tgn/1063894>,Amriswill,,,,,,,,,,47.55,9.3
<http://vocab.getty.edu/tgn/1063975>,Campocologno,,,"""Campocologno""@it",,,,,,,46.232478,10.14268
<http://vocab.getty.edu/tgn/1064000>,Concise,,,,,,,,,,46.850636,6.7207
<http://vocab.getty.edu/tgn/1063944>,Bignasco,,,"""Bignasco""@it",,,,,,,46.338445,8.608164
<http://vocab.getty.edu/tgn/1063906>,Ardon,,,,"""Ardon""@fr",,,,,,46.209506,7.26012
<http://vocab.getty.edu/tgn/1063887>,Alle,,,,,,,,,,47.426175,7.129112
<http://vocab.getty.edu/tgn/1063950>,Boltigen,,,,,,,,,,46.628904,7.391109
<http://vocab.getty.edu/tgn/1063951>,Bonaduz,,,,,,,,,,46.811032,9.398214
<http://vocab.getty.edu/tgn/1063924>,Balsthal,,,,,,,,,,47.31591,7.693047
<http://vocab.getty.edu/tgn/1063999>,Compatsch,,,,,,,,,,46.959634,10.400155
<http://vocab.getty.edu/tgn/1064010>,Döttingen,,,,,,,,,,47.568488,8.260461
<http://vocab.getty.edu/tgn/1063905>,Ardez,,,,,,,,,,46.77506,10.202284
<http://vocab.getty.edu/tgn/1063992>,Chippis,,,,"""Chippis""@fr",,,,,,46.2802,7.539622
<http://vocab.getty.edu/tgn/1063940>,Bex,,,,"""Bex""@fr",,,,,,46.24965,7.009804
<http://vocab.getty.edu/tgn/1063963>,Broc,,,,,,,,,,46.605135,7.098908
<http://vocab.getty.edu/tgn/1063976>,Capolago,,,"""Capolago""@it",,,,,,,45.903681,8.979218
<http://vocab.getty.edu/tgn/1064008>,Cully,,,,,,,,,,46.488301,6.730109
<http://vocab.getty.edu/tgn/1063881>,Aeschi,,,,,,,,,,46.658473,7.69611
<http://vocab.getty.edu/tgn/1064001>,Coppet,,,,"""Coppet""@fr",,,,,,46.321275,6.188907
<http://vocab.getty.edu/tgn/1063915>,Ayer,,,,"""Ayer""@fr",,,,,,46.18088,7.601162
<http://vocab.getty.edu/tgn/1063883>,Agno,,,,,,,,,,45.983333,8.85
<http://vocab.getty.edu/tgn/1063984>,Champéry,,,,"""Champéry""@fr",,,,,,46.177693,6.870174
<http://vocab.getty.edu/tgn/1063892>,Alvaneu,,,,,,,,,,46.67892,9.64378
<http://vocab.getty.edu/tgn/1063910>,Arth,,,,,,,,,,47.06337,8.523485
<http://vocab.getty.edu/tgn/1063913>,Ausserferrera,,,,,,,,,,46.557064,9.440275
<http://vocab.getty.edu/tgn/1063936>,Belp,,,,,,,,,,46.890805,7.499042
<http://vocab.getty.edu/tgn/1063985>,Champex,,,,"""Champex""@fr",,,,,,46.031239,7.11545
<http://vocab.getty.edu/tgn/1063991>,Chiasso,,,"""Chiasso""@it",,,,,,,45.834826,9.026386
<http://vocab.getty.edu/tgn/1063920>,Baar,,,,,,,,,,47.196254,8.529544
<http://vocab.getty.edu/tgn/1063981>,Château-d'Oex,,,,,,,,,,46.47501,7.133601
<http://vocab.getty.edu/tgn/1063997>,Colombier,,,,,,,,,,46.967085,6.856604
<http://vocab.getty.edu/tgn/1063889>,Alpnachstad,,,,,,,,,,46.95437,8.27637
<http://vocab.getty.edu/tgn/1064013>,Dagmersellen,,,,,,,,,,47.213658,7.984664
<http://vocab.getty.edu/tgn/1063968>,Bubendorf,,,,,,,,,,47.44586,7.737586
<http://vocab.getty.edu/tgn/1064068>,Gais,,"""Gais""@de",,,,,,,,47.360908,9.451185
<http://vocab.getty.edu/tgn/1064146>,Kloten,,,,,,,,,,47.449817,8.594777
<http://vocab.getty.edu/tgn/1064158>,La Roche,,,,,,,,,,46.697232,7.139304
<http://vocab.getty.edu/tgn/1064153>,Lützelflüh,,,,,,,,,,47.007569,7.691653
<http://vocab.getty.edu/tgn/1064157>,La Punt,,,,,,,,,,46.5833,9.9167
<http://vocab.getty.edu/tgn/1064154>,La Brévine,,,,,,,,,,46.98039,6.606904
<http://vocab.getty.edu/tgn/1064078>,Giswil,,,,,,,,,,46.833327,8.180646
<http://vocab.getty.edu/tgn/1064167>,Langnau im Emmental,,,,,,,,,,46.93936,7.78738
<http://vocab.getty.edu/tgn/1064107>,Hindelbank,,,,,,,,,,47.041963,7.541673
<http://vocab.getty.edu/tgn/1064172>,Laufenburg,,,,,,,,,,47.559248,8.060446
<http://vocab.getty.edu/tgn/1064164>,Landquart,,,,,,,,,,46.963157,9.557922
<http://vocab.getty.edu/tgn/1064100>,Hallau,,,,,,,,,,47.699817,8.457967
<http://vocab.getty.edu/tgn/1064070>,Gandria,,,"""Gandria""@it",,,,,,,46.008326,9.008324
<http://vocab.getty.edu/tgn/1064029>,Egnach,,"""Egnach""@de",,,,,,,,47.54268,9.38048
<http://vocab.getty.edu/tgn/1064120>,Innerthal,,"""Innerthal""@de",,,,,,,,47.10567,8.92011
<http://vocab.getty.edu/tgn/1064038>,Eriswil,,,,,,,,,,47.078158,7.851489
<http://vocab.getty.edu/tgn/1064143>,Kleinlützel,,,,,,,,,,47.425368,7.422936
<http://vocab.getty.edu/tgn/1064110>,Hochdorf,,,,,,,,,,47.168408,8.291788
<http://vocab.getty.edu/tgn/1064145>,Klosters Platz,,,,,,,,,,46.868814,9.881514
<http://vocab.getty.edu/tgn/1064085>,Gordola,,,"""Gordola""@it",,,,,,,46.18031,8.864996
<http://vocab.getty.edu/tgn/1064093>,Grolley,,,,,,,,,,46.834009,7.073733
<http://vocab.getty.edu/tgn/1064076>,Gerzensee,,,,,,,,,,46.839213,7.545461
<http://vocab.getty.edu/tgn/1064090>,Grenchen,,,,,,,,,,47.19354,7.396577
<http://vocab.getty.edu/tgn/1064098>,Guttannen,,,,,,,,,,46.655108,8.289509
<http://vocab.getty.edu/tgn/1064150>,Kriens,,,,,,,,,,47.035366,8.276307
<http://vocab.getty.edu/tgn/1064051>,Filzbach,,"""Filzbach""@de",,,,,,,,47.12208,9.12607
<http://vocab.getty.edu/tgn/1064133>,Küssnacht,,,,,,,,,,47.085571,8.442057
<http://vocab.getty.edu/tgn/1064115>,Huttwil,,,,,,,,,,47.11502,7.862087
<http://vocab.getty.edu/tgn/1064105>,Herznach,,,,,,,,,,47.4667,8.05
<http://vocab.getty.edu/tgn/1064075>,Gersau,,,,,,,,,,46.994189,8.524996
<http://vocab.getty.edu/tgn/1064081>,Glattfelden,,,,,,,,,,47.556653,8.505548
<http://vocab.getty.edu/tgn/1064170>,Latterbach,,,,,,,,,,46.6667,7.5833
<http://vocab.getty.edu/tgn/1064102>,Heiden,,"""Heiden""@de",,,,,,,,47.442549,9.532934
<http://vocab.getty.edu/tgn/1064180>,Le Locle,,,,,,,,,,47.059533,6.752278
<http://vocab.getty.edu/tgn/1064097>,Gsteig,,,,,,,,,,46.385851,7.267507
<http://vocab.getty.edu/tgn/1064065>,Gänsbrunnen,,,,,,,,,,47.262847,7.467509
<http://vocab.getty.edu/tgn/1064138>,Kerzers,,,,,,,,,,46.975232,7.198898
<http://vocab.getty.edu/tgn/1064109>,Hinwil,,"""Hinwil""@de",,,,,,,,47.29702,8.84348
<http://vocab.getty.edu/tgn/1064048>,Feldis,,,,,,,,,,46.794216,9.432029
<http://vocab.getty.edu/tgn/1064056>,Flims,,,,,,,,,,46.837052,9.284577
<http://vocab.getty.edu/tgn/1064175>,Lauterbrunnen,,,,,,,,,,46.595676,7.907654
<http://vocab.getty.edu/tgn/1064121>,Innertkirchen,,,,,,,,,,46.707219,8.217508
<http://vocab.getty.edu/tgn/1064144>,Klingnau,,,,,,,,,,47.57998,8.250484
<http://vocab.getty.edu/tgn/1064072>,Gelterkinden,,,,,,,,,,47.464968,7.85174
<http://vocab.getty.edu/tgn/1064128>,Jenaz,,,,,,,,,,46.92892,9.712754
<http://vocab.getty.edu/tgn/1064047>,Faido,,,"""Faido""@it",,,,,,,46.479417,8.797659
<http://vocab.getty.edu/tgn/1064131>,Küblis,,,,,,,,,,46.913683,9.771985
<http://vocab.getty.edu/tgn/1064089>,Greifensee,,,,,,,,,,47.367869,8.680017
<http://vocab.getty.edu/tgn/1064091>,Grimmialp,,,,,,,,,,46.566667,7.483333
<http://vocab.getty.edu/tgn/1064054>,Flawil,,"""Flawil""@de",,,,,,,,47.413011,9.183238
<http://vocab.getty.edu/tgn/1064116>,Il Fuorn,,,,,,,,,,46.664516,10.210168
<http://vocab.getty.edu/tgn/1064130>,Köniz,,,,,,,,,,46.923391,7.408688
<http://vocab.getty.edu/tgn/1064033>,Emmenbrücke,,,,,,,,,,47.072828,8.288961
<http://vocab.getty.edu/tgn/1064067>,Gadmen,,,,,,,,,,46.737326,8.352235
<http://vocab.getty.edu/tgn/1064032>,Embrach,,,,,,,,,,47.507063,8.595681
<http://vocab.getty.edu/tgn/1064094>,Gross Höchstetten,,,,,,,,,,46.904904,7.637278
<http://vocab.getty.edu/tgn/1064057>,Flums,,"""Flums""@de",,,,,,,,47.095202,9.343204
<http://vocab.getty.edu/tgn/1064079>,Gland,,,,"""Gland""@fr",,,,,,46.419722,6.271947
<http://vocab.getty.edu/tgn/1064159>,La Sagne,,,,,,,,,,47.044783,6.807559
<http://vocab.getty.edu/tgn/1064137>,Kandersteg,,,,,,,,,,46.496068,7.674825
<http://vocab.getty.edu/tgn/1064040>,Ermatingen,,"""Ermatingen""@de",,,,,,,,47.67057,9.08573
<http://vocab.getty.edu/tgn/1064043>,Estavayer-le-Lac,,,,,,,,,,46.849125,6.845805
<http://vocab.getty.edu/tgn/1064099>,Gwatt,,,,,,,,,,46.720439,7.622265
<http://vocab.getty.edu/tgn/1064136>,Kaltbrunn,,"""Kaltbrunn""@de",,,,,,,,47.213669,9.0259
<http://vocab.getty.edu/tgn/1064086>,Gossau,,"""Gossau""@de",,,,,,,,47.41551,9.25482
<http://vocab.getty.edu/tgn/1064104>,Herisau,,"""Herisau""@de",,,,,,,,47.38271,9.27186
<http://vocab.getty.edu/tgn/1064092>,Grindelwald,,,,,,,,,,46.625435,8.033231
<http://vocab.getty.edu/tgn/1064114>,Hundwil,,"""Hundwil""@de",,,,,,,,47.364853,9.318664
<http://vocab.getty.edu/tgn/1064134>,Küttigen,,,,,,,,,,47.415658,8.047673
<http://vocab.getty.edu/tgn/1064108>,Hinterrhein,,,,,,,,,,46.531063,9.198837
<http://vocab.getty.edu/tgn/1064055>,Fleurier,,,,,,,,,,46.903265,6.582135
<http://vocab.getty.edu/tgn/1064168>,Langwies,,,,,,,,,,46.819247,9.709382
<http://vocab.getty.edu/tgn/1064039>,Erlach,,,,,,,,,,47.042973,7.099604
<http://vocab.getty.edu/tgn/1064074>,Gerlafingen,,,,,,,,,,47.169782,7.575051
<http://vocab.getty.edu/tgn/1064171>,Laufen,,,,,,,,,,47.420878,7.507521
<http://vocab.getty.edu/tgn/1064140>,Kiental,,,,,,,,,,46.587959,7.723944
<http://vocab.getty.edu/tgn/1064059>,Freienbach,,"""Freienbach""@de",,,,,,,,47.201877,8.757533
<http://vocab.getty.edu/tgn/1064126>,Isone,,,"""Isone""@it",,,,,,,46.128624,8.985355
<http://vocab.getty.edu/tgn/1064062>,Frutigen,,,,,,,,,,46.58782,7.64751
<http://vocab.getty.edu/tgn/1064069>,Gams,,"""Gams""@de",,,,,,,,47.207864,9.443274
<http://vocab.getty.edu/tgn/1064125>,Iseltwald,,,,,,,,,,46.710758,7.964152
<http://vocab.getty.edu/tgn/1064118>,Indemini,,,"""Indemini""@it",,,,,,,46.094434,8.825714
<http://vocab.getty.edu/tgn/1064063>,Fuldera,,,,,,,,,,46.60875,10.370637
<http://vocab.getty.edu/tgn/1064071>,Gelfingen,,,,,,,,,,47.166667,8.25
<http://vocab.getty.edu/tgn/1064177>,Le Brassus,,,,,,,,,,46.583768,6.211859
<http://vocab.getty.edu/tgn/1064165>,Langenbruck,,,,,,,,,,47.348549,7.768837
<http://vocab.getty.edu/tgn/1064152>,Läufelfingen,,,,,,,,,,47.397028,7.854867
<http://vocab.getty.edu/tgn/1064061>,Frick,,,,,,,,,,47.51169,8.024713
<http://vocab.getty.edu/tgn/1064124>,Intragna,,,"""Intragna""@it",,,,,,,46.177515,8.700163
<http://vocab.getty.edu/tgn/1064148>,Konolfingen Dorf,,,,,,,,,,46.889503,7.630365
<http://vocab.getty.edu/tgn/1064036>,Ennenda,,,,,,,,,,47.034647,9.077248
<http://vocab.getty.edu/tgn/1064083>,Goldau,,,,,,,,,,47.048909,8.549463
<http://vocab.getty.edu/tgn/1064112>,Horw,,,,,,,,,,47.016917,8.309556
<http://vocab.getty.edu/tgn/1064035>,Engwilen,,,,,,,,,,47.6167,9.0833
<http://vocab.getty.edu/tgn/1064139>,Kesswil,,"""Kesswil""@de",,,,,,,,47.5935,9.31723
<http://vocab.getty.edu/tgn/1064064>,Fusio,,,"""Fusio""@it",,,,,,,46.444457,8.663039
<http://vocab.getty.edu/tgn/1064111>,Horgen,,,,,,,,,,47.255924,8.598672
<http://vocab.getty.edu/tgn/1064031>,Elm,,,,,,,,,,46.919017,9.172416
<http://vocab.getty.edu/tgn/1064119>,Innerferrera,,,"""Innerferrera""@it",,,,,,,46.521188,9.443116
<http://vocab.getty.edu/tgn/1064103>,Henniez,,,,,,,,,,46.75,6.8833
<http://vocab.getty.edu/tgn/7011691>,Levoča,,,,,,,,,,49.0167,20.5833
<http://vocab.getty.edu/tgn/7011487>,Hove,"""Hove""@en",,,,,,,,,50.833333,-0.183333
<http://vocab.getty.edu/tgn/7011179>,Siena,"""Siena""@en","""Siena""@de","""Siena""@it","""Siena""@fr",,,,"""Siena""@es",,43.318,11.33
<http://vocab.getty.edu/tgn/7011369>,Messinía,,,,,,,,,"""Messinía""@el-latn",37.25,21.8333
<http://vocab.getty.edu/tgn/7011443>,Hastings,"""Hastings""@en",,,,,,,,,50.85,0.6
<http://vocab.getty.edu/tgn/7011018>,Olimbía,"""Olympia""@en",,,,,,,,,37.6333,21.65
<http://vocab.getty.edu/tgn/7011049>,Stoke-on-Trent,"""Stoke-on-Trent""@en",,,,,,,,,53,-2.183333
<http://vocab.getty.edu/tgn/7011887>,Letchworth,"""Letchworth""@en",,,,,,,,,51.966667,-0.216667
<http://vocab.getty.edu/tgn/7011013>,Náfplio,,,,,,,,,"""Náfplio""@el-latn",37.568285,22.805282
<http://vocab.getty.edu/tgn/7011393>,Portsmouth,"""Portsmouth""@en",,,,,,,,,50.766667,-1.083333
<http://vocab.getty.edu/tgn/7011362>,Saint Ives,"""Saint Ives""@en",,,,,,,,,50.208611,-5.4875
<http://vocab.getty.edu/tgn/7011732>,Dorking,"""Dorking""@en",,,,,,,,,51.216667,-0.333333
<http://vocab.getty.edu/tgn/7010978>,Lisbon,"""Lisbon""@en",,,,,,,,,38.716667,-9.133333
<http://vocab.getty.edu/tgn/7011876>,Hertford,"""Hertford""@en",,,,,,,,,51.8,-0.066667
<http://vocab.getty.edu/tgn/7011889>,Tring,"""Tring""@en",,,,,,,,,51.783333,-0.65
<http://vocab.getty.edu/tgn/7011907>,Bedford,"""Bedford""@en",,,,,,,,,52.133333,-0.45
<http://vocab.getty.edu/tgn/7011182>,Thessaloníki,,,,,,,,,"""Thessaloníki""@el-latn",40.640278,22.943889
<http://vocab.getty.edu/tgn/7011624>,Kolín,,,,,,,,,,50.0333,15.1833
<http://vocab.getty.edu/tgn/7011643>,Kharkov,,,,,,,,,,50,36.25
<http://vocab.getty.edu/tgn/7011599>,Smolenskaya Oblast’,,,,,,,"""Smolenskaya Oblast""@ru-latn",,,55,33
<http://vocab.getty.edu/tgn/7011357>,Benešov,,,,,,,,,,49.8,14.6833
<http://vocab.getty.edu/tgn/7011593>,Samara,,,,,,,,,,53.1667,50.1667
<http://vocab.getty.edu/tgn/7011376>,Fareham,"""Fareham""@en",,,,,,,,,50.85,-1.183333
<http://vocab.getty.edu/tgn/7011656>,Odessa,,,,,,,,,,46.5,30.7667
<http://vocab.getty.edu/tgn/7011572>,Leningradskaya Oblast',,,,,,,"""Leningradskaya Oblast'""@ru-latn",,,60,32
<http://vocab.getty.edu/tgn/7011065>,Spárti,"""Sparta""@en",,,,,,,,,37.073333,22.429722
<http://vocab.getty.edu/tgn/7011529>,Košice,,,,,,,,,,48.7333,21.25
<http://vocab.getty.edu/tgn/7011600>,Sverdlovskaya Oblast',,,,,,,,,,58,62
<http://vocab.getty.edu/tgn/7011866>,Colchester,"""Colchester""@en",,,,,,,,,51.883333,0.9
<http://vocab.getty.edu/tgn/7011170>,Kaválla,,,,,,,,,"""Kaválla""@el-latn",41,24.5
<http://vocab.getty.edu/tgn/7011806>,Teplice,,,,,,,,,,50.6667,13.8167
<http://vocab.getty.edu/tgn/7011134>,Elefsína,,,,,,,,,"""Elefsína""@el-latn",38.041348,23.542951
<http://vocab.getty.edu/tgn/7011127>,Cirencester,"""Cirencester""@en",,,,,,,,,51.733333,-1.983333
<http://vocab.getty.edu/tgn/7011723>,Plzeň,"""Plzeň""@en","""Pilsen""@de",,,,,,,,49.75,13.4167
<http://vocab.getty.edu/tgn/7011407>,Chichester,,,,,,,,,,50.9167,-0.7833
<http://vocab.getty.edu/tgn/7011521>,Karlovy Vary,,,,,,,,,,50.2167,12.8667
<http://vocab.getty.edu/tgn/7011768>,East Molesey,"""East Molesey""@en",,,,,,,,,51.4,-0.35
<http://vocab.getty.edu/tgn/7011886>,Hitchin,"""Hitchin""@en",,,,,,,,,51.95,-0.266667
<http://vocab.getty.edu/tgn/7011256>,Bridgwater,"""Bridgwater""@en",,,,,,,,,51.129722,-3.000556
<http://vocab.getty.edu/tgn/7010948>,Leicester,"""Leicester""@en",,,,,,,,,52.633333,-1.133333
<http://vocab.getty.edu/tgn/7011415>,Littlehampton,"""Littlehampton""@en",,,,,,,,,50.8,-0.533333
<http://vocab.getty.edu/tgn/7011012>,Coventry,"""Coventry""@en",,,,,,,,,52.416667,-1.55
<http://vocab.getty.edu/tgn/7011812>,Varnsdorf,,,,,,,,,,50.915,14.617
<http://vocab.getty.edu/tgn/7011439>,Almaty,"""Almaty""@en",,,,,,,,,43.256,76.928
<http://vocab.getty.edu/tgn/7011804>,Wanstead,,,,,,,,,,51.5667,0.0333
<http://vocab.getty.edu/tgn/7011781>,London,"""London""@en",,"""Londra""@it","""Londres""@fr",,,,,,51.514248,-0.093145
